Ste,Et,Cpt gen.,Nat,Auxiliaire,Libelle CG,Libelle(suite),Exer,Pr,Dt piece,Chrono,n[piece,Jrn,Type,Libelle 1,Libelle 2,Et Pce,Nat pie,N[audit,Jrn ref,Refer,Echeance,MR,Nat,Cpt ana,Nat ana -2-,  Compte analytique   rang 2,Nat ana -3-,  Compte analytique   rang 3,Debit,Credit,Solde,Dev,L,L/P,n[conso,Cg c/partie,Cte Auxil c/partie,Reg TVA,Tx TVA,Debit devise,credit devise,Solde Dev.,Dev
1,,440000,FOU,63550,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95120,571,ACM,FACTF,17702281,,1,0,,ACM,571,26/05/2018,SE,,,,,,,,"1439,88","-1439,88",EUR,,0,0,604000,,,0,,"1439,88","-1439,88",EUR
1,,440000,FOU,63553,FOURNISSEURS MARCHANDISES,,2018,7,01/04/2018,19768,8070128,AC,FACTF,18-013,CONCEPTO-TECH,1,0,,%NB,88433,01/05/2018,MM,,,,,,,,"181,5","-181,5",EUR,,0,0,613290,,,0,,"181,5","-181,5",EUR
1,,440000,FOU,63556,FOURNISSEURS MARCHANDISES,,2018,7,23/04/2018,94703,248,ACM,FACTF,2017003579,,1,0,,ACM,248,31/05/2018,SE,,,,,,,,"1086,76","-1086,76",EUR,,0,0,604000,,,0,,"1086,76","-1086,76",EUR
1,,440000,FOU,63556,FOURNISSEURS MARCHANDISES,,2018,7,27/04/2018,94871,375,ACM,FACTF,2017003703,,1,0,,ACM,375,31/05/2018,SE,,,,,,,,"1419,45","-1419,45",EUR,,0,0,604000,,,0,,"1419,45","-1419,45",EUR
1,,440000,FOU,63888,FOURNISSEURS MARCHANDISES,,2018,7,23/04/2018,94628,145,ACM,FACTF,FA1802320,,1,0,,ACM,145,09/06/2018,SE,,,,,,,,"42,34","-42,34",EUR,,0,0,604100,,,0,,"42,34","-42,34",EUR
1,,440000,FOU,63935,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,94917,303,ACM,FACTF,173821,,1,0,,ACM,303,19/05/2018,SE,,,,,,,,"506,63","-506,63",EUR,,0,0,604000,,,0,,"506,63","-506,63",EUR
1,,440000,FOU,63945,FOURNISSEURS MARCHANDISES,,2018,7,25/04/2018,94792,306,ACM,FACTF,FA17184329,,1,0,,PBN,27194,25/04/2018,SE,,,,,,,,"1422,4","-1422,4",EUR,,0,0,604000,,,0,,"1422,4","-1422,4",EUR
1,,440000,FOU,63945,FOURNISSEURS MARCHANDISES,,2018,7,25/04/2018,94793,307,ACM,FACTF,F17184330,,1,0,,PBN,27194,25/04/2018,SE,,,,,,,,"349,66","-349,66",EUR,,0,0,604000,,,0,,"349,66","-349,66",EUR
1,,440000,FOU,63984,FOURNISSEURS MARCHANDISES,,2018,7,20/04/2018,94634,207,ACM,FACTF,999904,,1,0,,PBN,27195,30/03/2018,SE,,,,,,,,"400,2","-400,2",EUR,,0,0,604100,,,0,,"400,2","-400,2",EUR
1,,440000,FOU,63984,FOURNISSEURS MARCHANDISES,,2018,7,20/04/2018,94635,210,ACM,FACTF,104620,,1,0,,PBN,27195,30/04/2018,SE,,,,,,,,"69,84","-69,84",EUR,,0,0,604100,,,0,,"69,84","-69,84",EUR
1,,440000,FOU,63984,FOURNISSEURS MARCHANDISES,,2018,7,20/04/2018,94636,211,ACM,FACTF,104621,,1,0,,PBN,27195,30/04/2018,SE,,,,,,,,"400,2","-400,2",EUR,,0,0,604100,,,0,,"400,2","-400,2",EUR
1,,440000,FOU,63984,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,94900,452,ACM,FACTF,109068,,1,0,,ACM,452,25/05/2018,SE,,,,,,,,"54,84","-54,84",EUR,,0,0,604100,,,0,,"54,84","-54,84",EUR
1,,440000,FOU,63984,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95008,456,ACM,FACTF,109069,,1,0,,ACM,456,25/05/2018,SE,,,,,,,,"54,84","-54,84",EUR,,0,0,604100,,,0,,"54,84","-54,84",EUR
1,,440000,FOU,63984,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95081,437,ACM,FACTF,5703815,,1,0,,ACM,437,24/05/2018,SE,,,,,,,,"565,62","-565,62",EUR,,0,0,604100,,,0,,"565,62","-565,62",EUR
1,,440000,FOU,64010,FOURNISSEURS MARCHANDISES,,2018,7,19/04/2018,94593,187,ACM,FACTF,20181350,,1,0,,PBN,27196,27/04/2018,SE,,,,,,,,"863,61","-863,61",EUR,,0,0,604000,,,0,,"863,61","-863,61",EUR
1,,440000,FOU,64010,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95128,580,ACM,FACTF,20181480,,1,0,,ACM,580,15/05/2018,SE,,,,,,,,"265,35","-265,35",EUR,,0,0,604000,,,0,,"265,35","-265,35",EUR
1,,440000,FOU,64275,FOURNISSEURS MARCHANDISES,,2018,7,23/04/2018,94677,109,ACM,FACTF,160509,,1,0,,PBN,27197,06/05/2018,SE,,,,,,,,"4603,08","-4603,08",EUR,,0,0,613136,,,0,,"4603,08","-4603,08",EUR
1,,440000,FOU,64275,FOURNISSEURS MARCHANDISES,,2018,7,23/04/2018,94678,110,ACM,FACTF,160433,,1,0,,PBN,27197,06/05/2018,SE,,,,,,,,"648,04","-648,04",EUR,,0,0,604100,,,0,,"648,04","-648,04",EUR
1,,440000,FOU,64275,FOURNISSEURS MARCHANDISES,,2018,7,23/04/2018,94701,236,ACM,FACTF,160646,,1,0,,PCG,27298,13/05/2018,SE,,,,,,,,"2524,38","-2524,38",EUR,,0,0,613136,,,0,,"2524,38","-2524,38",EUR
1,,440000,FOU,64275,FOURNISSEURS MARCHANDISES,,2018,7,23/04/2018,94702,237,ACM,FACTF,160675,,1,0,,PCG,27298,13/05/2018,SE,,,,,,,,"626,7","-626,7",EUR,,0,0,604100,,,0,,"626,7","-626,7",EUR
1,,440000,FOU,64275,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95131,538,ACM,FACTF,160982,,1,0,,ACM,538,30/05/2018,SE,,,,,,,,"414,36","-414,36",EUR,,0,0,613136,,,0,,"414,36","-414,36",EUR
1,,440000,FOU,64350,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95034,495,ACM,FACTF,8225660,,1,0,,ACM,495,24/05/2018,SE,,,,,,,,"3109,96","-3109,96",EUR,,0,0,604900,,,0,,"3109,96","-3109,96",EUR
1,,440000,FOU,64355,FOURNISSEURS MARCHANDISES,,2018,7,23/04/2018,94658,66,ACM,FACTF,4717,,1,0,,PBN,27199,05/05/2018,SE,,,,,,,,"609,11","-609,11",EUR,,0,0,604000,,,0,,"609,11","-609,11",EUR
1,,440000,FOU,64355,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95011,465,ACM,FACTF,4756,,1,0,,ACM,465,18/05/2018,SE,,,,,,,,"2060,36","-2060,36",EUR,,0,0,604000,,,0,,"2060,36","-2060,36",EUR
1,,440000,FOU,64355,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95013,467,ACM,FACTF,4757,,1,0,,ACM,467,19/05/2018,SE,,,,,,,,"3683,5","-3683,5",EUR,,0,0,604000,,,0,,"3683,5","-3683,5",EUR
1,,440000,FOU,64460,FOURNISSEURS MARCHANDISES,,2018,7,19/04/2018,94584,23,ACM,FACTF,F180083,,1,0,,PBN,27200,03/05/2018,SE,,,,,,,,"4114,24","-4114,24",EUR,,0,0,604000,,,0,,"4114,24","-4114,24",EUR
1,,440000,FOU,64460,FOURNISSEURS MARCHANDISES,,2018,7,19/04/2018,94590,116,ACM,FACTF,F180088,,1,0,,PCG,27299,09/05/2018,SE,,,,,,,,"1923,27","-1923,27",EUR,,0,0,604000,,,0,,"1923,27","-1923,27",EUR
1,,440000,FOU,64460,FOURNISSEURS MARCHANDISES,,2018,7,19/04/2018,94592,164,ACM,FACTF,F180092,,1,0,,PCG,27299,11/05/2018,SE,,,,,,,,"1388,84","-1388,84",EUR,,0,0,604000,,,0,,"1388,84","-1388,84",EUR
1,,440000,FOU,64460,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,94954,408,ACM,FACTF,F180097,,1,0,,ACM,408,23/05/2018,SE,,,,,,,,"826,01","-826,01",EUR,,0,0,604000,,,0,,"826,01","-826,01",EUR
1,,440000,FOU,64460,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,94960,414,ACM,FACTF,F180096,,1,0,,ACM,414,23/05/2018,SE,,,,,,,,726,-726,EUR,,0,0,604000,,,0,,726,-726,EUR
1,,440000,FOU,64502,FOURNISSEURS MARCHANDISES,,2018,7,23/04/2018,94643,272,ACM,FACTF,20187509,,1,0,,PBN,27201,02/05/2018,SE,,,,,,,,"18,66","-18,66",EUR,,0,0,604000,,,0,,"18,66","-18,66",EUR
1,,440000,FOU,64502,FOURNISSEURS MARCHANDISES,,2018,7,23/04/2018,94644,273,ACM,FACTF,20187510,,1,0,,PBN,27201,02/05/2018,SE,,,,,,,,"89,94","-89,94",EUR,,0,0,604000,,,0,,"89,94","-89,94",EUR
1,,440000,FOU,64502,FOURNISSEURS MARCHANDISES,,2018,7,23/04/2018,94645,274,ACM,FACTF,20187511,,1,0,,PBN,27201,02/05/2018,SE,,,,,,,,"89,94","-89,94",EUR,,0,0,604000,,,0,,"89,94","-89,94",EUR
1,,440000,FOU,65000,FOURNISSEURS MARCHANDISES,,2018,7,23/04/2018,94697,228,ACM,FACTF,RE08725,,1,0,,PBN,27202,01/05/2018,SE,,,,,,,,"304,13","-304,13",EUR,,0,0,604900,,,0,,"304,13","-304,13",EUR
1,,440000,FOU,66008,FOURNISSEURS MARCHANDISES,,2018,7,23/04/2018,94646,27,ACM,FACTF,900020303,,1,0,,PBN,27203,03/05/2018,SE,,,,,,,,"17054,47","-17054,47",EUR,,0,0,613136,,,0,,"17054,47","-17054,47",EUR
1,,440000,FOU,66008,FOURNISSEURS MARCHANDISES,,2018,7,23/04/2018,94661,71,ACM,FACTF,900020317,,1,0,,PBN,27203,05/05/2018,SE,,,,,,,,"2750,54","-2750,54",EUR,,0,0,604000,,,0,,"2750,54","-2750,54",EUR
1,,440000,FOU,66008,FOURNISSEURS MARCHANDISES,,2018,7,23/04/2018,94664,83,ACM,FACTF,900020329,,1,0,,PBN,27203,06/05/2018,SE,,,,,,,,"7164,05","-7164,05",EUR,,0,0,613136,,,0,,"7164,05","-7164,05",EUR
1,,440000,FOU,66008,FOURNISSEURS MARCHANDISES,,2018,7,23/04/2018,94689,186,ACM,FACTF,900020385,,1,0,,PCG,27300,12/05/2018,SE,,,,,,,,"486,54","-486,54",EUR,,0,0,604000,,,0,,"486,54","-486,54",EUR
1,,440000,FOU,66008,FOURNISSEURS MARCHANDISES,,2018,7,23/04/2018,94690,196,ACM,FACTF,900020386,,1,0,,PCG,27300,12/05/2018,SE,,,,,,,,"6950,76","-6950,76",EUR,,0,0,613136,,,0,,"6950,76","-6950,76",EUR
1,,440000,FOU,66008,FOURNISSEURS MARCHANDISES,,2018,7,23/04/2018,94707,260,ACM,FACTF,900020402,,1,0,,ACM,260,16/05/2018,SE,,,,,,,,"2115,21","-2115,21",EUR,,0,0,604000,,,0,,"2115,21","-2115,21",EUR
1,,440000,FOU,66008,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,94953,407,ACM,FACTF,900020456,,1,0,,ACM,407,23/05/2018,SE,,,,,,,,"7243,27","-7243,27",EUR,,0,0,613136,,,0,,"7243,27","-7243,27",EUR
1,,440000,FOU,66008,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,94966,421,ACM,FACTF,900020473,,1,0,,ACM,421,24/05/2018,SE,,,,,,,,"219,54","-219,54",EUR,,0,0,604000,,,0,,"219,54","-219,54",EUR
1,,440000,FOU,66008,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95004,316,ACM,FACTF,900020492,,1,0,,ACM,316,26/05/2018,SE,,,,,,,,"661,95","-661,95",EUR,,0,0,613136,,,0,,"661,95","-661,95",EUR
1,,440000,FOU,66008,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95016,473,ACM,FACTF,900020434,,1,0,,ACM,473,19/05/2018,SE,,,,,,,,"5604,35","-5604,35",EUR,,0,0,613136,,,0,,"5604,35","-5604,35",EUR
1,,440000,FOU,66008,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95017,474,ACM,FACTF,900020435,,1,0,,ACM,474,19/05/2018,SE,,,,,,,,"1608,29","-1608,29",EUR,,0,0,604000,,,0,,"1608,29","-1608,29",EUR
1,,440000,FOU,66008,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95117,557,ACM,FACTF,900020500,,1,0,,ACM,557,27/05/2018,SE,,,,,,,,"10479,03","-10479,03",EUR,,0,0,613136,,,0,,"10479,03","-10479,03",EUR
1,,440000,FOU,66115,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95059,522,ACM,FACTF,1108,,1,0,,PCG,27301,02/05/2018,SE,,,,,,,,"246,92","-246,92",EUR,,0,0,604000,,,0,,"246,92","-246,92",EUR
1,,440000,FOU,66115,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95085,527,ACM,FACTF,1105,,1,0,,ACM,527,01/05/2018,MM,,,,,,,,"151,19","-151,19",EUR,,0,0,604000,,,0,,"151,19","-151,19",EUR
1,,440000,FOU,66155,FOURNISSEURS MARCHANDISES,,2018,7,23/04/2018,94639,244,ACM,FACTF,11018814,,1,0,,PCG,27302,13/05/2018,SE,,,,,,,,"198,16","-198,16",EUR,,0,0,604900,,,0,,"198,16","-198,16",EUR
1,,440000,FOU,66155,FOURNISSEURS MARCHANDISES,,2018,7,23/04/2018,94640,245,ACM,FACTF,11018816,,1,0,,PCG,27302,13/05/2018,SE,,,,,,,,"189,37","-189,37",EUR,,0,0,604900,,,0,,"189,37","-189,37",EUR
1,,440000,FOU,66155,FOURNISSEURS MARCHANDISES,,2018,7,23/04/2018,94660,69,ACM,FACTF,11018745,,1,0,,PBN,27206,05/05/2018,SE,,,,,,,,"440,25","-440,25",EUR,,0,0,604900,,,0,,"440,25","-440,25",EUR
1,,440000,FOU,66155,FOURNISSEURS MARCHANDISES,,2018,7,27/04/2018,94850,325,ACM,FACTF,11018832,,1,0,,ACM,325,17/05/2018,SE,,,,,,,,"93,18","-93,18",EUR,,0,0,604900,,,0,,"93,18","-93,18",EUR
1,,440000,FOU,66155,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95049,512,ACM,FACTF,11018888,,1,0,,ACM,512,24/05/2018,SE,,,,,,,,"180,67","-180,67",EUR,,0,0,604900,,,0,,"180,67","-180,67",EUR
1,,440000,FOU,66200,FOURNISSEURS MARCHANDISES,,2018,7,09/04/2018,10309,8070012,NCM,AVOIF,9020009456,ELI LILLY/ELANCO,1,0,,PBN,27207,09/04/2018,SE,,,,,,,"29,44",,"29,44",EUR,,0,0,490810,,,0,"29,44",,"29,44",EUR
1,,440000,FOU,66200,FOURNISSEURS MARCHANDISES,,2018,7,12/04/2018,10319,8070022,NCM,AVOIF,9020009463,ELI LILLY/ELANCO,1,0,,PBN,27207,12/04/2018,SE,,,,,,,"8342,31",,"8342,31",EUR,,0,0,744200,,,0,"8342,31",,"8342,31",EUR
1,,440000,FOU,66200,FOURNISSEURS MARCHANDISES,,2018,7,23/04/2018,94648,33,ACM,FACTF,8020223885,,1,0,,ACM,33,31/05/2018,SE,,,,,,,,"138,76","-138,76",EUR,,0,0,604000,,,0,,"138,76","-138,76",EUR
1,,440000,FOU,66200,FOURNISSEURS MARCHANDISES,,2018,7,23/04/2018,94649,34,ACM,FACTF,8020223884,,1,0,,ACM,34,31/05/2018,SE,,,,,,,,"3748,61","-3748,61",EUR,,0,0,604000,,,0,,"3748,61","-3748,61",EUR
1,,440000,FOU,66200,FOURNISSEURS MARCHANDISES,,2018,7,23/04/2018,94667,87,ACM,FACTF,8020224055,,1,0,,ACM,87,31/05/2018,SE,,,,,,,,"7026,97","-7026,97",EUR,,0,0,604000,,,0,,"7026,97","-7026,97",EUR
1,,440000,FOU,66200,FOURNISSEURS MARCHANDISES,,2018,7,23/04/2018,94668,88,ACM,FACTF,8020224056,,1,0,,ACM,88,31/05/2018,SE,,,,,,,,"249,58","-249,58",EUR,,0,0,604000,,,0,,"249,58","-249,58",EUR
1,,440000,FOU,66200,FOURNISSEURS MARCHANDISES,,2018,7,23/04/2018,94682,139,ACM,FACTF,8020224114,,1,0,,ACM,139,31/05/2018,SE,,,,,,,,"2265,37","-2265,37",EUR,,0,0,604000,,,0,,"2265,37","-2265,37",EUR
1,,440000,FOU,66200,FOURNISSEURS MARCHANDISES,,2018,7,23/04/2018,94708,264,ACM,FACTF,8020224489,,1,0,,ACM,264,31/05/2018,SE,,,,,,,,"2733,4","-2733,4",EUR,,0,0,604000,,,0,,"2733,4","-2733,4",EUR
1,,440000,FOU,66200,FOURNISSEURS MARCHANDISES,,2018,7,23/04/2018,94714,300,ACM,FACTF,8020224570,,1,0,,ACM,300,31/05/2018,SE,,,,,,,,"7506,84","-7506,84",EUR,,0,0,604000,,,0,,"7506,84","-7506,84",EUR
1,,440000,FOU,66200,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,94928,354,ACM,FACTF,8020224622,,1,0,,ACM,354,31/05/2018,SE,,,,,,,,"24741,32","-24741,32",EUR,,0,0,604000,,,0,,"24741,32","-24741,32",EUR
1,,440000,FOU,66200,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,94939,379,ACM,FACTF,8020224670,,1,0,,ACM,379,31/05/2018,SE,,,,,,,,"4795,72","-4795,72",EUR,,0,0,604000,,,0,,"4795,72","-4795,72",EUR
1,,440000,FOU,66200,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,94962,416,ACM,FACTF,8020224748,,1,0,,ACM,416,31/05/2018,SE,,,,,,,,"7601,99","-7601,99",EUR,,0,0,604000,,,0,,"7601,99","-7601,99",EUR
1,,440000,FOU,66200,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,94972,434,ACM,FACTF,8020224839,,1,0,,ACM,434,31/05/2018,SE,,,,,,,,"3880,15","-3880,15",EUR,,0,0,604000,,,0,,"3880,15","-3880,15",EUR
1,,440000,FOU,66200,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95097,554,ACM,FACTF,8020224968,,1,0,,ACM,554,31/05/2018,SE,,,,,,,,"18278,85","-18278,85",EUR,,0,0,604000,,,0,,"18278,85","-18278,85",EUR
1,,440000,FOU,66249,FOURNISSEURS MARCHANDISES,,2018,7,19/04/2018,10338,8070041,NCM,AVOIF,E1313,EMGEE TRADING BVBA,1,0,,PBN,27208,19/04/2018,SE,,,,,,,"52,5",,"52,5",EUR,,0,0,490810,,,0,"52,5",,"52,5",EUR
1,,440000,FOU,66249,FOURNISSEURS MARCHANDISES,,2018,7,23/04/2018,94662,77,ACM,FACTF,E1293,,1,0,,PBN,27208,20/04/2018,SE,,,,,,,,"710,68","-710,68",EUR,,0,0,604000,,,0,,"710,68","-710,68",EUR
1,,440000,FOU,66249,FOURNISSEURS MARCHANDISES,,2018,7,27/04/2018,94852,337,ACM,FACTF,E1306,,1,0,,PBN,27208,02/05/2018,SE,,,,,,,,"691,87","-691,87",EUR,,0,0,604000,,,0,,"691,87","-691,87",EUR
1,,440000,FOU,66310,FOURNISSEURS MARCHANDISES,,2018,7,23/04/2018,94694,216,ACM,FACTF,F1800052,,1,0,,PBN,27209,13/04/2018,SE,,,,,,,,139,-139,EUR,,0,0,604100,,,0,,139,-139,EUR
1,,440000,FOU,66550,FOURNISSEURS MARCHANDISES,,2018,7,23/04/2018,94641,255,ACM,FACTF,13752,,1,0,,ACM,255,16/05/2018,SE,,,,,,,,"131,5","-131,5",EUR,,0,0,604900,,,0,,"131,5","-131,5",EUR
1,,440000,FOU,66906,FOURNISSEURS MARCHANDISES,,2018,7,23/04/2018,94659,68,ACM,FACTF,70190021,,1,0,,ACM,68,05/05/2018,SE,,,,,,,,"7356,72","-7356,72",EUR,,0,0,604000,,,0,,"7356,72","-7356,72",EUR
1,,440000,FOU,66906,FOURNISSEURS MARCHANDISES,,2018,7,23/04/2018,94665,84,ACM,FACTF,70190028,,1,0,,ACM,68,06/05/2018,SE,,,,,,,,"33221,83","-33221,83",EUR,,0,0,604000,,,0,,"33221,83","-33221,83",EUR
1,,440000,FOU,66906,FOURNISSEURS MARCHANDISES,,2018,7,23/04/2018,94681,128,ACM,FACTF,70190054,,1,0,,PCG,27304,09/05/2018,SE,,,,,,,,"887,86","-887,86",EUR,,0,0,604000,,,0,,"887,86","-887,86",EUR
1,,440000,FOU,66906,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,94918,313,ACM,FACTF,70190078,,1,0,,PCG,27304,11/05/2018,SE,,,,,,,,"684,53","-684,53",EUR,,0,0,604000,,,0,,"684,53","-684,53",EUR
1,,440000,FOU,66906,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,94919,315,ACM,FACTF,70190089,,1,0,,PCG,27304,11/05/2018,SE,,,,,,,,"7520,04","-7520,04",EUR,,0,0,604000,,,0,,"7520,04","-7520,04",EUR
1,,440000,FOU,66906,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,94920,320,ACM,FACTF,70190128,,1,0,,ACM,320,16/05/2018,SE,,,,,,,,"3228,35","-3228,35",EUR,,0,0,604000,,,0,,"3228,35","-3228,35",EUR
1,,440000,FOU,66906,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,94925,338,ACM,FACTF,70190169,,1,0,,ACM,338,18/05/2018,SE,,,,,,,,"2387,21","-2387,21",EUR,,0,0,604000,,,0,,"2387,21","-2387,21",EUR
1,,440000,FOU,66906,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,94995,490,ACM,FACTF,70190253,,1,0,,ACM,490,25/05/2018,SE,,,,,,,,"4824,03","-4824,03",EUR,,0,0,604000,,,0,,"4824,03","-4824,03",EUR
1,,440000,FOU,66906,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95035,496,ACM,FACTF,70190238,,1,0,,ACM,496,24/05/2018,SE,,,,,,,,"1868,09","-1868,09",EUR,,0,0,604000,,,0,,"1868,09","-1868,09",EUR
1,,440000,FOU,66906,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95047,508,ACM,FACTF,70190218,,1,0,,ACM,508,23/05/2018,SE,,,,,,,,"4456,06","-4456,06",EUR,,0,0,604000,,,0,,"4456,06","-4456,06",EUR
1,,440000,FOU,67530,FOURNISSEURS MARCHANDISES,,2018,7,23/04/2018,94663,78,ACM,FACTF,FAC1804100023,,1,0,,PBN,27213,05/05/2018,SE,,,,,,,,"661,23","-661,23",EUR,,0,0,604100,,,0,,"661,23","-661,23",EUR
1,,440000,FOU,67530,FOURNISSEURS MARCHANDISES,,2018,7,23/04/2018,94695,217,ACM,FACTF,FAC1804100031,,1,0,,PCG,27305,06/05/2018,SE,,,,,,,,"2658,21","-2658,21",EUR,,0,0,604100,,,0,,"2658,21","-2658,21",EUR
1,,440000,FOU,67530,FOURNISSEURS MARCHANDISES,,2018,7,24/04/2018,95076,546,ACM,FACTF,FAC1804100354,GENIA,1,0,,ACM,FAC1804,24/05/2018,SE,,,,,,,,"38,43","-38,43",EUR,,0,0,604100,,,0,,"38,43","-38,43",EUR
1,,440000,FOU,67530,FOURNISSEURS MARCHANDISES,,2018,7,27/04/2018,94873,382,ACM,FACTF,FAC1804100021,,1,0,,PBN,27213,05/05/2018,SE,,,,,,,,"123,67","-123,67",EUR,,0,0,604900,,,0,,"123,67","-123,67",EUR
1,,440000,FOU,67530,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,94905,179,ACM,FACTF,FAC1804100111,,1,0,,PCG,27305,11/05/2018,SE,,,,,,,,"3217,44","-3217,44",EUR,,0,0,604100,,,0,,"3217,44","-3217,44",EUR
1,,440000,FOU,67530,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,94921,328,ACM,FACTF,FAC1804100226,,1,0,,ACM,328,17/05/2018,SE,,,,,,,,"4080,96","-4080,96",EUR,,0,0,604100,,,0,,"4080,96","-4080,96",EUR
1,,440000,FOU,67530,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,94941,385,ACM,FACTF,FAC1804100251,,1,0,,ACM,385,20/05/2018,SE,,,,,,,,"3597,89","-3597,89",EUR,,0,0,604100,,,0,,"3597,89","-3597,89",EUR
1,,440000,FOU,67530,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95126,577,ACM,FACTF,FAC1804100379,,1,0,,ACM,577,27/05/2018,SE,,,,,,,,"10354,8","-10354,8",EUR,,0,0,604100,,,0,,"10354,8","-10354,8",EUR
1,,440000,FOU,67582,FOURNISSEURS MARCHANDISES,,2018,7,05/04/2018,10305,8070008,NCM,AVOIF,000634/11132/11,ETS JACK GOHY,1,0,,PBN,27214,05/04/2018,SE,,,,,,,"30,15",,"30,15",EUR,,0,0,604000,,,0,"30,15",,"30,15",EUR
1,,440000,FOU,67582,FOURNISSEURS MARCHANDISES,,2018,7,24/04/2018,94651,39,ACM,FACTF,106861113211,,1,0,,PBN,27214,04/05/2018,SE,,,,,,,,"3307,91","-3307,91",EUR,,0,0,604000,,,0,,"3307,91","-3307,91",EUR
1,,440000,FOU,67582,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,94944,388,ACM,FACTF,120331113211,,1,0,,ACM,388,17/05/2018,SE,,,,,,,,"1882,59","-1882,59",EUR,,0,0,604000,,,0,,"1882,59","-1882,59",EUR
1,,440000,FOU,67588,FOURNISSEURS MARCHANDISES,,2018,7,23/04/2018,2391,95,BNP,ODTRE,916590/51046305,05095 00000 0019 001,1,0,,BNP,95,23/04/2018,,,,,,,,"907,6",,"907,6",EUR,,0,0,550060,,,0,"907,6",,"907,6",EUR
1,,440000,FOU,67592,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95068,533,ACM,FACTF,887013,,1,0,,PCG,27306,12/05/2018,SE,,,,,,,,7425,-7425,EUR,,0,0,604100,,,0,,7425,-7425,EUR
1,,440000,FOU,67625,FOURNISSEURS MARCHANDISES,,2018,7,23/04/2018,94698,230,ACM,FACTF,10596712,,1,0,,PBN,27215,21/04/2018,SE,,,,,,,,"211,8","-211,8",EUR,,0,0,604100,,,0,,"211,8","-211,8",EUR
1,,440000,FOU,68170,FOURNISSEURS MARCHANDISES,,2018,7,24/04/2018,94679,125,ACM,FACTF,1510365712,,1,0,,PCG,27307,09/05/2018,SE,,,,,,,,"625,39","-625,39",EUR,,0,0,604000,,,0,,"625,39","-625,39",EUR
1,,440000,FOU,68170,FOURNISSEURS MARCHANDISES,,2018,7,24/04/2018,94691,206,ACM,FACTF,1510365931,,1,0,,ACM,206,16/05/2018,SE,,,,,,,,"229,76","-229,76",EUR,,0,0,604000,,,0,,"229,76","-229,76",EUR
1,,440000,FOU,68170,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95071,537,ACM,FACTF,1510366863,,1,0,,ACM,537,30/05/2018,SE,,,,,,,,"639,75","-639,75",EUR,,0,0,604000,,,0,,"639,75","-639,75",EUR
1,,440000,FOU,68234,FOURNISSEURS MARCHANDISES,,2018,7,24/04/2018,94654,54,ACM,FACTF,18730569,,1,0,,PBN,27216,04/05/2018,SE,,,,,,,,"2858,5","-2858,5",EUR,,0,0,604000,,,0,,"2858,5","-2858,5",EUR
1,,440000,FOU,68234,FOURNISSEURS MARCHANDISES,,2018,7,24/04/2018,94657,62,ACM,FACTF,18730581,,1,0,,PBN,27216,05/05/2018,SE,,,,,,,,"1047,17","-1047,17",EUR,,0,0,604000,,,0,,"1047,17","-1047,17",EUR
