id,name/id,product_code,price,min_qty_sale,product_tmpl_id/id,discount_sale,discount_purchase,date_start,date_end,ratio_main_product,ratio_promotional_product
__import__.supplierinfo_promo_79100-2972305-20170601,__import__.supplier_79100,C63530B,34.41,1,__import__.product_2972305_product_template,10.00,10.00,2017-06-01,2017-07-31,0,0
__import__.supplierinfo_promo_79100-2972305-20171001,__import__.supplier_79100,C63530B,34.41,1,__import__.product_2972305_product_template,10.00,10.00,2017-10-01,2017-11-30,0,0
__import__.supplierinfo_promo_79100-2972305-20180301,__import__.supplier_79100,C63530B,34.41,1,__import__.product_2972305_product_template,10.00,10.00,2018-03-01,2018-04-30,0,0
__import__.supplierinfo_promo_79100-2975613-20160101,__import__.supplier_79100,F31020K,210.13,1,__import__.product_2975613_product_template,10.00,10.00,2016-01-01,2016-01-31,0,0
__import__.supplierinfo_promo_79100-2975613-20160301,__import__.supplier_79100,F31020K,210.13,1,__import__.product_2975613_product_template,10.00,10.00,2016-03-01,2016-05-31,0,0
__import__.supplierinfo_promo_79100-2975613-20160701,__import__.supplier_79100,F31020K,210.13,1,__import__.product_2975613_product_template,10.00,10.00,2016-07-01,2016-07-31,0,0
__import__.supplierinfo_promo_79100-2975613-20160901,__import__.supplier_79100,F31020K,210.13,1,__import__.product_2975613_product_template,10.00,10.00,2016-09-01,2016-09-30,0,0
__import__.supplierinfo_promo_79100-2975613-20161101,__import__.supplier_79100,F31020K,210.13,1,__import__.product_2975613_product_template,10.00,10.00,2016-11-01,2016-11-30,0,0
__import__.supplierinfo_promo_79100-2975613-20161214,__import__.supplier_79100,F31020K,210.13,1,__import__.product_2975613_product_template,30.00,30.00,2016-12-14,2016-12-22,0,0
__import__.supplierinfo_promo_79100-2975613-20170206,__import__.supplier_79100,F31020K,210.13,1,__import__.product_2975613_product_template,15.00,15.00,2017-02-06,2017-04-30,0,0
__import__.supplierinfo_promo_79100-2975613-20170701,__import__.supplier_79100,F31020K,210.13,1,__import__.product_2975613_product_template,15.00,15.00,2017-07-01,2017-09-30,0,0
__import__.supplierinfo_promo_79100-2975613-20171201,__import__.supplier_79100,F31020K,210.13,1,__import__.product_2975613_product_template,15.00,15.00,2017-12-01,2017-12-31,0,0
__import__.supplierinfo_promo_79100-2975613-20180301,__import__.supplier_79100,F31020K,210.13,1,__import__.product_2975613_product_template,15.00,15.00,2018-03-01,2018-03-31,0,0
__import__.supplierinfo_promo_79100-3020666-20161214,__import__.supplier_79100,F03710Q,15.77,1,__import__.product_3020666_product_template,20.00,20.00,2016-12-14,2016-12-22,0,0
__import__.supplierinfo_promo_79100-3020666-20170206,__import__.supplier_79100,F03710Q,15.77,1,__import__.product_3020666_product_template,20.00,20.00,2017-02-06,2017-04-30,0,0
__import__.supplierinfo_promo_79100-3020666-20170701,__import__.supplier_79100,F03710Q,15.77,1,__import__.product_3020666_product_template,15.00,15.00,2017-07-01,2017-09-30,0,0
__import__.supplierinfo_promo_79100-3020666-20171201,__import__.supplier_79100,F03710Q,15.77,1,__import__.product_3020666_product_template,15.00,15.00,2017-12-01,2017-12-31,0,0
__import__.supplierinfo_promo_79100-3020666-20180401,__import__.supplier_79100,F03710Q,15.77,1,__import__.product_3020666_product_template,15.00,15.00,2018-04-01,2018-04-30,0,0
__import__.supplierinfo_promo_79100-3020674-20170401,__import__.supplier_79100,F03920B,13.81,1,__import__.product_3020674_product_template,20.00,20.00,2017-04-01,2017-04-30,0,0
__import__.supplierinfo_promo_79100-3020674-20170701,__import__.supplier_79100,F03920B,13.81,1,__import__.product_3020674_product_template,15.00,15.00,2017-07-01,2017-09-30,0,0
__import__.supplierinfo_promo_79100-3020674-20171201,__import__.supplier_79100,F03920B,13.81,1,__import__.product_3020674_product_template,15.00,15.00,2017-12-01,2017-12-31,0,0
__import__.supplierinfo_promo_79100-3020674-20180401,__import__.supplier_79100,F03920B,13.81,1,__import__.product_3020674_product_template,15.00,15.00,2018-04-01,2018-04-30,0,0
__import__.supplierinfo_promo_79100-3020682-20161214,__import__.supplier_79100,F05510P,17.03,1,__import__.product_3020682_product_template,20.00,20.00,2016-12-14,2016-12-22,0,0
__import__.supplierinfo_promo_79100-3020682-20170206,__import__.supplier_79100,F05510P,17.03,1,__import__.product_3020682_product_template,20.00,20.00,2017-02-06,2017-04-30,0,0
__import__.supplierinfo_promo_79100-3020682-20170901,__import__.supplier_79100,F05510P,17.03,1,__import__.product_3020682_product_template,15.00,15.00,2017-09-01,2017-09-30,0,0
__import__.supplierinfo_promo_79100-3020682-20171201,__import__.supplier_79100,F05510P,17.03,1,__import__.product_3020682_product_template,15.00,15.00,2017-12-01,2017-12-31,0,0
__import__.supplierinfo_promo_79100-3020682-20180401,__import__.supplier_79100,F05510P,17.03,1,__import__.product_3020682_product_template,15.00,15.00,2018-04-01,2018-04-30,0,0
__import__.supplierinfo_promo_79100-3045507-20151001,__import__.supplier_79100,F26210J,64.10,1,__import__.product_3045507_product_template,10.00,10.00,2015-10-01,2016-01-31,0,0
__import__.supplierinfo_promo_79100-3045507-20160301,__import__.supplier_79100,F26210J,64.10,1,__import__.product_3045507_product_template,10.00,10.00,2016-03-01,2016-03-31,0,0
__import__.supplierinfo_promo_79100-3045507-20160501,__import__.supplier_79100,F26210J,64.10,1,__import__.product_3045507_product_template,10.00,10.00,2016-05-01,2016-06-30,0,0
__import__.supplierinfo_promo_79100-3045507-20160701,__import__.supplier_79100,F26210J,64.10,1,__import__.product_3045507_product_template,40.00,40.00,2016-07-01,2016-12-13,0,0
