id,bin_location_id/id,product_id/id,location_id/id
__import__.product_stock_bin_2171886,__import__.location_loc_AM06A6,__import__.product_2171886,stock.stock_location_stock
__import__.product_stock_bin_1203074,__import__.location_loc_QAB210,__import__.product_1203074,stock.stock_location_stock
__import__.product_stock_bin_2882199,__import__.location_loc_GGU204,__import__.product_2882199,stock.stock_location_stock
__import__.product_stock_bin_4500365,__import__.location_loc_AA06A3,__import__.product_4500365,stock.stock_location_stock
__import__.product_stock_bin_6420010,__import__.location_loc_GL04A1,__import__.product_6420010,stock.stock_location_stock
__import__.product_stock_bin_8003788,__import__.location_loc_EXH106,__import__.product_8003788,stock.stock_location_stock
__import__.product_stock_bin_2829695,__import__.location_loc_GE08C3,__import__.product_2829695,stock.stock_location_stock
__import__.product_stock_bin_3041282,__import__.location_loc_GF23C4,__import__.product_3041282,stock.stock_location_stock
__import__.product_stock_bin_8031513,__import__.location_loc_GC26D4,__import__.product_8031513,stock.stock_location_stock
__import__.product_stock_bin_5166110,__import__.location_loc_AL05A3,__import__.product_5166110,stock.stock_location_stock
__import__.product_stock_bin_6931194,__import__.location_loc_GD02D4,__import__.product_6931194,stock.stock_location_stock
__import__.product_stock_bin_0317339,__import__.location_loc_GBK415,__import__.product_0317339,stock.stock_location_stock
__import__.product_stock_bin_2656759,__import__.location_loc_GBY304,__import__.product_2656759,stock.stock_location_stock
__import__.product_stock_bin_1688803,__import__.location_loc_GK11A5,__import__.product_1688803,stock.stock_location_stock
__import__.product_stock_bin_2751410,__import__.location_loc_QDA410,__import__.product_2751410,stock.stock_location_stock
__import__.product_stock_bin_8051586,__import__.location_loc_GE19D1,__import__.product_8051586,stock.stock_location_stock
__import__.product_stock_bin_8031520,__import__.location_loc_GC01D2,__import__.product_8031520,stock.stock_location_stock
__import__.product_stock_bin_8002263,__import__.location_loc_GK13B6,__import__.product_8002263,stock.stock_location_stock
__import__.product_stock_bin_3103892,__import__.location_loc_GBM517,__import__.product_3103892,stock.stock_location_stock
__import__.product_stock_bin_8219293,__import__.location_loc_GI13B5,__import__.product_8219293,stock.stock_location_stock
__import__.product_stock_bin_1357219,__import__.location_loc_GBP411,__import__.product_1357219,stock.stock_location_stock
__import__.product_stock_bin_5829002,__import__.location_loc_AA05A3,__import__.product_5829002,stock.stock_location_stock
__import__.product_stock_bin_5260008,__import__.location_loc_AH03B6,__import__.product_5260008,stock.stock_location_stock
__import__.product_stock_bin_2353829,__import__.location_loc_QMA210,__import__.product_2353829,stock.stock_location_stock
__import__.product_stock_bin_1122118,__import__.location_loc_GBT507,__import__.product_1122118,stock.stock_location_stock
__import__.product_stock_bin_2203164,__import__.location_loc_GK11B5,__import__.product_2203164,stock.stock_location_stock
__import__.product_stock_bin_0061887,__import__.location_loc_GK03A2,__import__.product_0061887,stock.stock_location_stock
__import__.product_stock_bin_2451672,__import__.location_loc_GH11B9,__import__.product_2451672,stock.stock_location_stock
__import__.product_stock_bin_2657393,__import__.location_loc_GBK411,__import__.product_2657393,stock.stock_location_stock
__import__.product_stock_bin_2951515,__import__.location_loc_GD08E3,__import__.product_2951515,stock.stock_location_stock
__import__.product_stock_bin_1688811,__import__.location_loc_GK01A2,__import__.product_1688811,stock.stock_location_stock
__import__.product_stock_bin_3033123,__import__.location_loc_GAA220,__import__.product_3033123,stock.stock_location_stock
__import__.product_stock_bin_8050256,__import__.location_loc_GD19C5,__import__.product_8050256,stock.stock_location_stock
__import__.product_stock_bin_2923670,__import__.location_loc_AC14A1,__import__.product_2923670,stock.stock_location_stock
__import__.product_stock_bin_3086147,__import__.location_loc_GC08C2,__import__.product_3086147,stock.stock_location_stock
__import__.product_stock_bin_4007024,__import__.location_loc_AA05A4,__import__.product_4007024,stock.stock_location_stock
__import__.product_stock_bin_0815761,__import__.location_loc_QLA220,__import__.product_0815761,stock.stock_location_stock
__import__.product_stock_bin_4270131,__import__.location_loc_AD03B1,__import__.product_4270131,stock.stock_location_stock
__import__.product_stock_bin_8101539,__import__.location_loc_GGP403,__import__.product_8101539,stock.stock_location_stock
__import__.product_stock_bin_6819273,__import__.location_loc_QCD420,__import__.product_6819273,stock.stock_location_stock
__import__.product_stock_bin_8270095,__import__.location_loc_GGL106,__import__.product_8270095,stock.stock_location_stock
__import__.product_stock_bin_5828648,__import__.location_loc_AB13B1,__import__.product_5828648,stock.stock_location_stock
__import__.product_stock_bin_4150104,__import__.location_loc_AB16A4,__import__.product_4150104,stock.stock_location_stock
__import__.product_stock_bin_4500285,__import__.location_loc_AA09A1,__import__.product_4500285,stock.stock_location_stock
__import__.product_stock_bin_3091576,__import__.location_loc_GBE102,__import__.product_3091576,stock.stock_location_stock
__import__.product_stock_bin_1389741,__import__.location_loc_GD28C6,__import__.product_1389741,stock.stock_location_stock
__import__.product_stock_bin_7505842,__import__.location_loc_GGE201,__import__.product_7505842,stock.stock_location_stock
__import__.product_stock_bin_7760200,__import__.location_loc_GF10D2,__import__.product_7760200,stock.stock_location_stock
__import__.product_stock_bin_1202886,__import__.location_loc_GBA305,__import__.product_1202886,stock.stock_location_stock
__import__.product_stock_bin_0616300,__import__.location_loc_GBT117,__import__.product_0616300,stock.stock_location_stock
__import__.product_stock_bin_2829752,__import__.location_loc_GC21B1,__import__.product_2829752,stock.stock_location_stock
__import__.product_stock_bin_0660946,__import__.location_loc_GF14F3,__import__.product_0660946,stock.stock_location_stock
__import__.product_stock_bin_2829703,__import__.location_loc_GC20D2,__import__.product_2829703,stock.stock_location_stock
__import__.product_stock_bin_1525641,__import__.location_loc_GGH501,__import__.product_1525641,stock.stock_location_stock
__import__.product_stock_bin_4500382,__import__.location_loc_AD07A2,__import__.product_4500382,stock.stock_location_stock
__import__.product_stock_bin_2761435,__import__.location_loc_GC30A1,__import__.product_2761435,stock.stock_location_stock
__import__.product_stock_bin_0685370,__import__.location_loc_QMA215,__import__.product_0685370,stock.stock_location_stock
__import__.product_stock_bin_2249621,__import__.location_loc_GC31C6,__import__.product_2249621,stock.stock_location_stock
__import__.product_stock_bin_6795006,__import__.location_loc_GC05E6,__import__.product_6795006,stock.stock_location_stock
__import__.product_stock_bin_6913894,__import__.location_loc_GD03A1,__import__.product_6913894,stock.stock_location_stock
__import__.product_stock_bin_8101545,__import__.location_loc_GGM102,__import__.product_8101545,stock.stock_location_stock
__import__.product_stock_bin_2087088,__import__.location_loc_GI05B4,__import__.product_2087088,stock.stock_location_stock
