id,create_date,default_code,list_price,standard_price,indicated_price,sale_delay,weight,length,width,depth,uom_po_id/id,uom_id/id,medical_device,cnk_code,web_published,barcode,tracking,taxes_id/id,supplier_taxes_id/id,categ_id/id,type,state_id/id,unit_in_shrink_wrap,unit_in_box,unit_in_pallet,storage_temperature_id/id,ratio_main_product,ratio_additional_product,orderpoint_min,orderpoint_max,veterinary_only,route_ids/id,active,name,price_category_id/id,manufacturer/id,orderpoint_qty_multiple
__import__.product_8050256,1999-09-28,8050256,0.99,0.53,1.74,0,0.02,16.90,9.50,1.00,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_equipement,product,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,100.000,200.000,,purchase.route_warehouse0_buy,True,PINCE A TIQUE,specific_product.product_price_category_gma,__import__.supplier_95150,1
__import__.product_8051586,2006-06-12,8051586,2.28,1.39,9999999999.99,0,0.02,5.50,6.00,6.00,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_mat_conso,product,,0,200,0,specific_product.product_storage_temperature_ambient,0,0,100.000,200.000,,purchase.route_warehouse0_buy,True,VETRAP 5cm BLEU   x1BDE,specific_product.product_price_category_gma,__import__.supplier_80300,1
__import__.product_8051623,1999-10-12,8051623,3.17,1.31,9999999999.99,0,0.05,10.80,6.00,6.00,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_mat_conso,product,,0,100,0,specific_product.product_storage_temperature_ambient,0,0,100.000,200.000,,purchase.route_warehouse0_buy,True,VETRAP 10cm NOIR  x1BDE,specific_product.product_price_category_gma,__import__.supplier_80300,1
__import__.product_8069250,2004-03-31,8069250,16.85,13.00,9999999999.99,0,0.05,18.20,12.50,2.00,product.product_uom_unit,product.product_uom_unit,,,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_conso,product,,12,0,0,specific_product.product_storage_temperature_6,0,0,30.000,36.000,,purchase.route_warehouse0_buy,True,VETSCAN VS2 PREP PROFILE II,specific_product.product_price_category_gma,__import__.supplier_79152,12
__import__.product_8101539,2010-10-12,8101539,18.94,15.72,29.11,0,0.58,5.50,9.50,15.90,product.product_uom_unit,product.product_uom_unit,,,True,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_ali_comp,product,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,16.000,33.000,,purchase.route_warehouse0_buy,True,OBIONEKK  500ml,specific_product.product_price_category_gma,__import__.supplier_76105,1
__import__.product_8101545,2010-10-12,8101545,110.22,91.48,169.41,0,5.76,14.00,18.80,29.80,product.product_uom_unit,product.product_uom_unit,,,True,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_ali_comp,product,,0,4,0,specific_product.product_storage_temperature_ambient,0,0,10.000,18.000,,purchase.route_warehouse0_buy,True,OBIONEKK 5L,specific_product.product_price_category_gma,__import__.supplier_76105,1
__import__.product_8189008,2013-02-26,8189008,1.27,0.56,9999999999.99,0,0,0,0,0,product.product_uom_unit,product.product_uom_unit,,,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_conso,product,,50,200,0,specific_product.product_storage_temperature_ambient,0,0,200.000,400.000,,purchase.route_warehouse0_buy,True,CATHETER VASOVET W+P 22Gx1 BLEU,specific_product.product_price_category_gma,__import__.supplier_62770,50
__import__.product_8214195,2011-02-03,8214195,2.49,1.23,3.83,0,0.04,5.80,5.80,10.00,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_mat_conso,product,specific_purchase.product_state_a,18,0,0,specific_product.product_storage_temperature_ambient,0,0,396.000,792.000,,purchase.route_warehouse0_buy,True,"PETFLEX 10cm (4inch) 4,5m ROUGE",specific_product.product_price_category_gma,__import__.supplier_61593,18
__import__.product_8219293,2015-07-14,8219293,9.69,4.40,9999999999.99,0,0,0,0,0,__setup__.product_uom_boite,__setup__.product_uom_boite,True,,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_conso,product,specific_purchase.product_state_a,0,20,0,specific_product.product_storage_temperature_ambient,0,0,800.000,1200.000,,purchase.route_warehouse0_buy,True,SERINGUE UU S/ESPACE MORT 3P 1ML x100,specific_product.product_price_category_gma,__import__.supplier_68370,1
__import__.product_8270053,1999-10-13,8270053,10.20,6.29,15.68,0,0.20,5.20,5.20,9.90,product.product_uom_unit,product.product_uom_unit,,1418490,True,,lot,"l10n_be.1_attn_VAT-OUT-06-L,l10n_be_apb_tax.1_apb_01_out,l10n_be_antibiotic_tax.1_antibiotic_001_in,l10n_be_antibiotic_tax.1_antibiotic_001_out",l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_antimicrobiens,product,,12,48,0,specific_product.product_storage_temperature_ambient,0,0,120.000,288.000,,purchase.route_warehouse0_buy,True,GENTAVETO 5 100ML,,__import__.supplier_82701,12
__import__.product_8270065,1999-10-13,8270065,9.75,5.65,17.11,0,0.38,25.30,14.90,12.40,__setup__.product_uom_boite,__setup__.product_uom_boite,True,,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_conso,product,,18,0,0,specific_product.product_storage_temperature_ambient,0,0,188.000,250.000,,purchase.route_warehouse0_buy,True,SERINGUE TERUMO UU 01ml (100),specific_product.product_price_category_gma,__import__.supplier_79600,18
__import__.product_8270095,1999-10-13,8270095,9.37,4.77,14.40,0,0.08,4.60,4.60,8.20,product.product_uom_unit,product.product_uom_unit,,1339001,True,,lot,"l10n_be.1_attn_VAT-OUT-06-L,l10n_be_apb_tax.1_apb_01_out",l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_sys_nerveux,product,,12,12,0,specific_product.product_storage_temperature_ambient,0,0,43.000,146.000,,purchase.route_warehouse0_buy,True,XYL-M 2% 25ML VMD,,__import__.supplier_82701,12
__import__.product_8270104,1999-10-13,8270104,8.95,5.82,13.76,0,0.20,5.20,5.20,9.70,product.product_uom_unit,product.product_uom_unit,,0668640,True,,lot,"l10n_be.1_attn_VAT-OUT-06-L,l10n_be_apb_tax.1_apb_01_out",l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_vitamines,product,,12,12,0,specific_product.product_storage_temperature_ambient,0,0,120.000,239.000,,purchase.route_warehouse0_buy,True,MYOGASTER-E 100ML,,__import__.supplier_82701,12
__import__.product_8270109,1999-10-13,8270109,8.96,5.84,13.78,0,0.15,11.70,9.40,5.30,product.product_uom_unit,product.product_uom_unit,,1203561,True,,lot,"l10n_be.1_attn_VAT-OUT-06-L,l10n_be_apb_tax.1_apb_01_out,l10n_be_antibiotic_tax.1_antibiotic_001_in,l10n_be_antibiotic_tax.1_antibiotic_001_out",l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_antimicrobiens,product,,0,48,0,specific_product.product_storage_temperature_ambient,1,1,60.000,132.000,,purchase.route_warehouse0_buy,True,PROMYCINE ORAL 40BOLS,,__import__.supplier_82701,1
__import__.product_8288928,2016-04-20,8288928,3.55,1.93,9999999999.99,0,0,0,0,0,__setup__.product_uom_boite,product.product_uom_unit,True,,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_sutures,product,specific_purchase.product_state_a,36,0,0,specific_product.product_storage_temperature_ambient,0,0,36.000,72.000,,purchase.route_warehouse0_buy,True,"ETHILON II USP0 EP3,5 30C3/8 F3227",specific_product.product_price_category_gma,__import__.supplier_71400,36
__import__.product_8330011,1999-10-14,8330011,6.87,5.81,10.56,0,0.20,5.20,5.20,9.70,product.product_uom_unit,product.product_uom_unit,,0668236,True,,lot,"l10n_be.1_attn_VAT-OUT-06-L,l10n_be_apb_tax.1_apb_01_out,l10n_be_antibiotic_tax.1_antibiotic_003_in,l10n_be_antibiotic_tax.1_antibiotic_003_out",l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_antimicrobiens,product,,0,12,0,specific_product.product_storage_temperature_15,0,0,180.000,407.000,,purchase.route_warehouse0_buy,True,PENI 30 MILLION 100ML KELA,,__import__.supplier_83300,1
__import__.product_8330012,1999-10-14,8330012,12.83,10.60,19.72,0,0.45,6.60,6.60,14.10,product.product_uom_unit,product.product_uom_unit,,1370881,True,,lot,"l10n_be.1_attn_VAT-OUT-06-L,l10n_be_apb_tax.1_apb_01_out,l10n_be_antibiotic_tax.1_antibiotic_007_in,l10n_be_antibiotic_tax.1_antibiotic_007_out",l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_antimicrobiens,product,,0,12,1008,specific_product.product_storage_temperature_15,0,0,3000.000,4800.000,,purchase.route_warehouse0_buy,True,PENI 30 MILLION 250ML KELA,,__import__.supplier_83300,1
__import__.product_8427086,2006-08-01,8427086,5.95,3.69,9999999999.99,0,0.16,12.00,12.00,17.90,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_conso,product,,10,0,0,specific_product.product_storage_temperature_ambient,0,0,20.000,40.000,,purchase.route_warehouse0_buy,True,AMPOULE INFRAROUGE 150W ROUGE A VIS,specific_product.product_price_category_gma,__import__.supplier_95150,10
__import__.product_8456567,2008-02-04,8456567,25.00,19.82,38.43,0,3.29,33.00,27.50,9.50,product.product_uom_unit,product.product_uom_unit,,,True,,lot,"l10n_be.1_attn_VAT-OUT-06-L,l10n_be_apb_tax.1_apb_01_out",l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_importation,product,,0,4,0,specific_product.product_storage_temperature_ambient,0,0,8.000,20.000,,purchase.route_warehouse0_buy,True,"CHLORURE SODIQUE 7,2% 3L",specific_product.product_price_category_imp,__import__.supplier_62681,1
__import__.product_8888001,2014-07-12,8888001,0.01,0,0.01,0,,,,,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_undefined,product,,,,,,,,0,0,,,True,CONTRIBUTION ANTIBIOTIQUE,,__import__.supplier_95150,0
__import__.product_8888002,2014-07-12,8888002,0.02,0,0.02,0,,,,,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_undefined,product,,,,,,,,0,0,,,True,CONTRIBUTION ANTIBIOTIQUE,,__import__.supplier_95150,0
__import__.product_8888003,2014-07-12,8888003,0.03,0,0.03,0,,,,,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_undefined,product,,,,,,,,0,0,,,True,CONTRIBUTION ANTIBIOTIQUE,,__import__.supplier_95150,0
__import__.product_8888004,2014-07-12,8888004,0.04,0,0.04,0,,,,,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_undefined,product,,,,,,,,0,0,,,True,CONTRIBUTION ANTIBIOTIQUE,,__import__.supplier_95150,0
__import__.product_8888005,2014-07-12,8888005,0.05,0,0.05,0,,,,,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_undefined,product,,,,,,,,0,0,,,True,CONTRIBUTION ANTIBIOTIQUE,,__import__.supplier_95150,0
__import__.product_8888007,2014-07-12,8888007,0.07,0,0.07,0,,,,,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_undefined,product,,,,,,,,0,0,,,True,CONTRIBUTION ANTIBIOTIQUE,,__import__.supplier_95150,0
__import__.product_8888012,2014-07-12,8888012,0.11,0,0.11,0,,,,,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_undefined,product,,,,,,,,0,0,,,True,CONTRIBUTION ANTIBIOTIQUE,,__import__.supplier_95150,0
__import__.product_8888013,2014-07-12,8888013,0.13,0,0.13,0,,,,,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_undefined,product,,,,,,,,0,0,,,True,CONTRIBUTION ANTIBIOTIQUE,,__import__.supplier_95150,0
