id,width,length,depth,weight
__import__.product_8373746,0,0,0,0
__import__.product_8373752,0,0,0,0
__import__.product_8373769,0,0,0,0
__import__.product_8373775,0,0,0,0
__import__.product_8373781,0,0,0,0
__import__.product_8373798,0,0,0,0
__import__.product_8373806,0,0,0,0
__import__.product_8373812,0,0,0,0
__import__.product_8373829,0,0,0,0
__import__.product_8373835,0,0,0,0
__import__.product_8373841,0,0,0,0
__import__.product_8373858,0,0,0,0
__import__.product_8373864,0,0,0,0
__import__.product_8373870,0,0,0,0
__import__.product_8373887,0,0,0,0
__import__.product_8373893,0,0,0,0
__import__.product_8373901,0,0,0,0
__import__.product_8373918,0,0,0,0
__import__.product_8373924,0,0,0,0
__import__.product_8373930,0,0,0,0
__import__.product_8373947,0,0,0,0
__import__.product_8373953,0,0,0,0
__import__.product_8373976,0,0,0,0
__import__.product_8373982,0,0,0,0
__import__.product_8373999,0,0,0,0
__import__.product_8374007,0,0,0,0
__import__.product_8374013,0,0,0,0
__import__.product_8374036,0,0,0,0
__import__.product_8374042,0,0,0,0
__import__.product_8374059,0,0,0,0
__import__.product_8374065,0,0,0,0
__import__.product_8374071,0,0,0,0
__import__.product_8374088,0,0,0,0
__import__.product_8374094,0,0,0,0
__import__.product_8374102,0,0,0,0
__import__.product_8374119,0,0,0,0
__import__.product_8374125,0,0,0,0
__import__.product_8374131,0,0,0,0
__import__.product_8374148,0,0,0,0
__import__.product_8374154,0,0,0,0
__import__.product_8374160,0,0,0,0
__import__.product_8374177,0,0,0,0
__import__.product_8374183,0,0,0,0
__import__.product_8374208,0,0,0,0
__import__.product_8374214,0,0,0,0
__import__.product_8374220,0,0,0,0
__import__.product_8374237,0,0,0,0
__import__.product_8374243,0,0,0,0
__import__.product_8374266,0,0,0,0
__import__.product_8374272,0,0,0,0
__import__.product_8374289,0,0,0,0
__import__.product_8374295,0,0,0,0
__import__.product_8374303,0,0,0,0
__import__.product_8374326,0,0,0,0
__import__.product_8374332,0,0,0,0
__import__.product_8374349,0,0,0,0
__import__.product_8374355,0,0,0,0
__import__.product_8374361,0,0,0,0
__import__.product_8374378,0,0,0,0
__import__.product_8374384,0,0,0,0
__import__.product_8374390,0,0,0,0
__import__.product_8374533,0,0,0,0
__import__.product_8374556,0,0,0,0
__import__.product_8374579,0,0,0,0
__import__.product_8374639,0,0,0,0
__import__.product_8374786,0,0,0,0
__import__.product_8374875,0,0,0,0
__import__.product_8374987,0,0,0,0
__import__.product_8374993,0,0,0,0
__import__.product_8375001,0,0,0,0
__import__.product_8375018,0,0,0,0
__import__.product_8375024,0,0,0,0
__import__.product_8375030,0,0,0,0
__import__.product_8375047,0,0,0,0
__import__.product_8375053,0,0,0,0
__import__.product_8375076,0,0,0,0
__import__.product_8375082,0,0,0,0
__import__.product_8375099,0,0,0,0
__import__.product_8375107,0,0,0,0
__import__.product_8375113,0,0,0,0
__import__.product_8375136,0,0,0,0
__import__.product_8375142,0,0,0,0
__import__.product_8375159,0,0,0,0
__import__.product_8375165,0,0,0,0
__import__.product_8375171,0,0,0,0
__import__.product_8375188,0,0,0,0
__import__.product_8375194,0,0,0,0
__import__.product_8375202,0,0,0,0
__import__.product_8375219,0,0,0,0
__import__.product_8375225,0,0,0,0
__import__.product_8375231,0,0,0,0
__import__.product_8375248,0,0,0,0
__import__.product_8375254,0,0,0,0
__import__.product_8375260,0,0,0,0
__import__.product_8375277,0,0,0,0
__import__.product_8375283,0,0,0,0
__import__.product_8375308,0,0,0,0
__import__.product_8375314,0,0,0,0
__import__.product_8375320,0,0,0,0
__import__.product_8375337,0,0,0,0
__import__.product_8375343,0,0,0,0
__import__.product_8375366,0,0,0,0
__import__.product_8375372,0,0,0,0
__import__.product_8375389,0,0,0,0
__import__.product_8375432,0,0,0,0
__import__.product_8375449,0,0,0,0
__import__.product_8375455,0,0,0,0
__import__.product_8375461,0,0,0,0
__import__.product_8375478,0,0,0,0
__import__.product_8375484,0,0,0,0
__import__.product_8375490,0,0,0,0
__import__.product_8375509,0,0,0,0
__import__.product_8375515,0,0,0,0
__import__.product_8375521,0,0,0,0
__import__.product_8375538,0,0,0,0
__import__.product_8375544,0,0,0,0
__import__.product_8375550,0,0,0,0
__import__.product_8375567,0,0,0,0
__import__.product_8375573,0,0,0,0
__import__.product_8375596,0,0,0,0
__import__.product_8375604,0,0,0,0
__import__.product_8375656,0,0,0,0
__import__.product_8375662,0,0,0,0
__import__.product_8375679,0,0,0,0
__import__.product_8375685,0,0,0,0
__import__.product_8375691,0,0,0,0
__import__.product_8375716,0,0,0,0
__import__.product_8375722,0,0,0,0
__import__.product_8375739,0,0,0,0
__import__.product_8375745,0,0,0,0
__import__.product_8375751,0,0,0,0
__import__.product_8375768,0,0,0,0
__import__.product_8375780,0,0,0,0
__import__.product_8375797,0,0,0,0
__import__.product_8375805,0,0,0,0
__import__.product_8375811,0,0,0,0
__import__.product_8375828,0,0,0,0
__import__.product_8375834,0,0,0,0
__import__.product_8375857,0,0,0,0
__import__.product_8375863,0,0,0,0
__import__.product_8375886,0,0,0,0
__import__.product_8375892,0,0,0,0
__import__.product_8375900,0,0,0,0
__import__.product_8375917,0,0,0,0
__import__.product_8375923,0,0,0,0
__import__.product_8375946,0,0,0,0
__import__.product_8375952,0,0,0,0
__import__.product_8375969,0,0,0,0
__import__.product_8375975,0,0,0,0
__import__.product_8375981,0,0,0,0
__import__.product_8375998,0,0,0,0
__import__.product_8376006,0,0,0,0
__import__.product_8376012,0,0,0,0
__import__.product_8376029,0,0,0,0
__import__.product_8376035,0,0,0,0
__import__.product_8376041,0,0,0,0
__import__.product_8376058,0,0,0,0
__import__.product_8376176,0,0,0,0
__import__.product_8376207,0,0,0,0
__import__.product_8376213,0,0,0,0
__import__.product_8376236,0,0,0,0
__import__.product_8376242,0,0,0,0
__import__.product_8376259,0,0,0,0
__import__.product_8376265,0,0,0,0
__import__.product_8376271,0,0,0,0
__import__.product_8376288,0,0,0,0
__import__.product_8376294,0,0,0,0
__import__.product_8376302,0,0,0,0
__import__.product_8376319,0,0,0,0
__import__.product_8376325,0,0,0,0
__import__.product_8376331,0,0,0,0
__import__.product_8376348,0,0,0,0
__import__.product_8376354,0,0,0,0
__import__.product_8376360,0,0,0,0
__import__.product_8376377,0,0,0,0
__import__.product_8376383,0,0,0,0
__import__.product_8376408,0,0,0,0
__import__.product_8376414,0,0,0,0
__import__.product_8376420,0,0,0,0
__import__.product_8376437,0,0,0,0
__import__.product_8376532,0,0,0,0
__import__.product_8376561,0,0,0,0
__import__.product_8376578,0,0,0,0
__import__.product_8376590,0,0,0,0
__import__.product_8376609,0,0,0,0
__import__.product_8376621,0,0,0,0
__import__.product_8376667,0,0,0,0
__import__.product_8376673,0,0,0,0
__import__.product_8376696,0,0,0,0
__import__.product_8376704,0,0,0,0
__import__.product_8376710,0,0,0,0
__import__.product_8376727,0,0,0,0
__import__.product_8376733,0,0,0,0
__import__.product_8376756,0,0,0,0
__import__.product_8376762,0,0,0,0
__import__.product_8376822,0,0,0,0
__import__.product_8376963,0,0,0,0
__import__.product_8377052,0,0,0,0
__import__.product_8377069,0,0,0,0
__import__.product_8377075,0,0,0,0
__import__.product_8377193,0,0,0,0
__import__.product_8377253,0,0,0,0
__import__.product_8377282,0,0,0,0
__import__.product_8377336,0,0,0,0
__import__.product_8377359,0,0,0,0
__import__.product_8377454,0,0,0,0
__import__.product_8377460,0,0,0,0
__import__.product_8377537,0,0,0,0
__import__.product_8377572,0,0,0,0
__import__.product_8377589,0,0,0,0
__import__.product_8377603,0,0,0,0
__import__.product_8377661,0,0,0,0
__import__.product_8377678,0,0,0,0
__import__.product_8377715,0,0,0,0
__import__.product_8377721,0,0,0,0
__import__.product_8377744,0,0,0,0
__import__.product_8377750,0,0,0,0
__import__.product_8377796,0,0,0,0
__import__.product_8377804,0,0,0,0
__import__.product_8377827,0,0,0,0
__import__.product_8377833,0,0,0,0
__import__.product_8377856,0,0,0,0
__import__.product_8377862,0,0,0,0
__import__.product_8377879,0,0,0,0
__import__.product_8377885,0,0,0,0
__import__.product_8378583,0,0,0,0
__import__.product_8378844,0,0,0,0
__import__.product_8378867,0,0,0,0
__import__.product_8378927,0,0,0,0
__import__.product_8378933,0,0,0,0
__import__.product_8378956,0,0,0,0
__import__.product_8378962,0,0,0,0
__import__.product_8378985,0,0,0,0
__import__.product_8379157,0,0,0,0
__import__.product_8379192,0,0,0,0
__import__.product_8379200,0,0,0,0
__import__.product_8379217,0,0,0,0
__import__.product_8379223,0,0,0,0
__import__.product_8379246,0,0,0,0
__import__.product_8379252,0,0,0,0
__import__.product_8379269,0,0,0,0
__import__.product_8379275,0,0,0,0
__import__.product_8379281,0,0,0,0
__import__.product_8379298,0,0,0,0
__import__.product_8379306,0,0,0,0
__import__.product_8379312,0,0,0,0
__import__.product_8379329,0,0,0,0
__import__.product_8379335,0,0,0,0
__import__.product_8379341,0,0,0,0
__import__.product_8379358,0,0,0,0
__import__.product_8379364,0,0,0,0
__import__.product_8379413,0,0,0,0
__import__.product_8379418,0,0,0,0
__import__.product_8379424,0,0,0,0
__import__.product_8379430,0,0,0,0
__import__.product_8379447,0,0,0,0
__import__.product_8379453,0,0,0,0
__import__.product_8379476,0,0,0,0
__import__.product_8379482,0,0,0,0
__import__.product_8379499,0,0,0,0
__import__.product_8379507,0,0,0,0
__import__.product_8379536,0,0,0,0
__import__.product_8379542,0,0,0,0
__import__.product_8379559,0,0,0,0
__import__.product_8379565,0,0,0,0
__import__.product_8379571,0,0,0,0
__import__.product_8379588,0,0,0,0
__import__.product_8379594,0,0,0,0
__import__.product_8379602,0,0,0,0
__import__.product_8379619,0,0,0,0
__import__.product_8379625,0,0,0,0
__import__.product_8379631,0,0,0,0
__import__.product_8379648,0,0,0,0
__import__.product_8379654,0,0,0,0
__import__.product_8379660,0,0,0,0
__import__.product_8379677,0,0,0,0
__import__.product_8379683,0,0,0,0
__import__.product_8379708,0,0,0,0
__import__.product_8379714,0,0,0,0
__import__.product_8379720,0,0,0,0
__import__.product_8379737,0,0,0,0
__import__.product_8379743,0,0,0,0
__import__.product_8379766,0,0,0,0
__import__.product_8379795,0,0,0,0
__import__.product_8379803,0,0,0,0
__import__.product_8379826,0,0,0,0
__import__.product_8379832,0,0,0,0
__import__.product_8379849,0,0,0,0
__import__.product_8379878,0,0,0,0
__import__.product_8379915,0,0,0,0
__import__.product_8379921,0,0,0,0
__import__.product_8379938,0,0,0,0
__import__.product_8379944,0,0,0,0
__import__.product_8379950,0,0,0,0
__import__.product_8379967,0,0,0,0
__import__.product_8379973,0,0,0,0
__import__.product_8379996,0,0,0,0
__import__.product_8380002,0,0,0,0
__import__.product_8380019,0,0,0,0
__import__.product_8380025,0,0,0,0
__import__.product_8380060,0,0,0,0
__import__.product_8380077,0,0,0,0
__import__.product_8380083,0,0,0,0
__import__.product_8380108,0,0,0,0
__import__.product_8380120,0,0,0,0
__import__.product_8380137,0,0,0,0
__import__.product_8380143,0,0,0,0
__import__.product_8380166,0,0,0,0
__import__.product_8380172,0,0,0,0
__import__.product_8380189,0,0,0,0
__import__.product_8380203,0,0,0,0
__import__.product_8380226,0,0,0,0
__import__.product_8380232,0,0,0,0
__import__.product_8380255,0,0,0,0
__import__.product_8380261,0,0,0,0
__import__.product_8380309,0,0,0,0
__import__.product_8380315,0,0,0,0
__import__.product_8380321,0,0,0,0
__import__.product_8380338,0,0,0,0
__import__.product_8380344,0,0,0,0
__import__.product_8380367,0,0,0,0
__import__.product_8380373,0,0,0,0
__import__.product_8380396,0,0,0,0
__import__.product_8380404,0,0,0,0
__import__.product_8380516,0,0,0,0
__import__.product_8380522,0,0,0,0
__import__.product_8380539,0,0,0,0
__import__.product_8380545,0,0,0,0
__import__.product_8380551,0,0,0,0
__import__.product_8380568,0,0,0,0
__import__.product_8380574,0,0,0,0
__import__.product_8380580,0,0,0,0
__import__.product_8380597,0,0,0,0
__import__.product_8380605,0,0,0,0
__import__.product_8380611,0,0,0,0
__import__.product_8380628,0,0,0,0
__import__.product_8380634,0,0,0,0
__import__.product_8380640,0,0,0,0
__import__.product_8380657,0,0,0,0
__import__.product_8380663,0,0,0,0
__import__.product_8380686,0,0,0,0
__import__.product_8380692,0,0,0,0
__import__.product_8380700,0,0,0,0
__import__.product_8380717,0,0,0,0
__import__.product_8380723,0,0,0,0
__import__.product_8380781,0,0,0,0
__import__.product_8380798,0,0,0,0
__import__.product_8380924,0,0,0,0
__import__.product_8380976,0,0,0,0
__import__.product_8381125,0,0,0,0
__import__.product_8381131,0,0,0,0
__import__.product_8381183,0,0,0,0
__import__.product_8381208,0,0,0,0
__import__.product_8381237,0,0,0,0
__import__.product_8381303,0,0,0,0
__import__.product_8381409,0,0,0,0
__import__.product_8381473,0,0,0,0
__import__.product_8381527,0,0,0,0
__import__.product_8381823,0,0,0,0
__import__.product_8381846,0,0,0,0
__import__.product_8381869,0,0,0,0
__import__.product_8381875,0,0,0,0
__import__.product_8381881,0,0,0,0
__import__.product_8381898,0,0,0,0
__import__.product_8381993,0,0,0,0
__import__.product_8382024,0,0,0,0
__import__.product_8382076,0,0,0,0
__import__.product_8382082,0,0,0,0
__import__.product_8382107,0,0,0,0
__import__.product_8382113,0,0,0,0
__import__.product_8382159,0,0,0,0
__import__.product_8382202,0,0,0,0
__import__.product_8382231,0,0,0,0
__import__.product_8382248,0,0,0,0
__import__.product_8382343,0,0,0,0
__import__.product_8382366,0,0,0,0
__import__.product_8382389,0,0,0,0
__import__.product_8382432,0,0,0,0
__import__.product_8382455,0,0,0,0
__import__.product_8382484,0,0,0,0
__import__.product_8382490,0,0,0,0
__import__.product_8382509,0,0,0,0
__import__.product_8382515,0,0,0,0
__import__.product_8382538,0,0,0,0
__import__.product_8382544,0,0,0,0
__import__.product_8382656,0,0,0,0
__import__.product_8382716,0,0,0,0
__import__.product_8382722,0,0,0,0
__import__.product_8382739,0,0,0,0
__import__.product_8382745,0,0,0,0
__import__.product_8382751,0,0,0,0
__import__.product_8382774,0,0,0,0
__import__.product_8382797,0,0,0,0
__import__.product_8382805,0,0,0,0
__import__.product_8382828,0,0,0,0
__import__.product_8382892,0,0,0,0
__import__.product_8382917,0,0,0,0
__import__.product_8382952,0,0,0,0
__import__.product_8382975,0,0,0,0
__import__.product_8382981,0,0,0,0
__import__.product_8382998,0,0,0,0
__import__.product_8383041,0,0,0,0
__import__.product_8383064,0,0,0,0
__import__.product_8383070,0,0,0,0
__import__.product_8383087,0,0,0,0
__import__.product_8383124,0,0,0,0
__import__.product_8383182,0,0,0,0
__import__.product_8383242,0,0,0,0
__import__.product_8383259,0,0,0,0
__import__.product_8383265,0,0,0,0
__import__.product_8383271,0,0,0,0
__import__.product_8383288,0,0,0,0
__import__.product_8383294,0,0,0,0
__import__.product_8383302,0,0,0,0
__import__.product_8383319,0,0,0,0
__import__.product_8383325,0,0,0,0
__import__.product_8383466,0,0,0,0
__import__.product_8383489,0,0,0,0
__import__.product_8383549,0,0,0,0
__import__.product_8383561,0,0,0,0
__import__.product_8383609,0,0,0,0
__import__.product_8383673,0,0,0,0
__import__.product_8383756,0,0,0,0
__import__.product_8383762,0,0,0,0
__import__.product_8383874,0,0,0,0
__import__.product_8383940,0,0,0,0
__import__.product_8383963,0,0,0,0
__import__.product_8384135,0,0,0,0
__import__.product_8384158,0,0,0,0
__import__.product_8384307,0,0,0,0
__import__.product_8384313,0,0,0,0
__import__.product_8384336,0,0,0,0
__import__.product_8384342,0,0,0,0
__import__.product_8384359,0,0,0,0
__import__.product_8384365,0,0,0,0
__import__.product_8384371,0,0,0,0
__import__.product_8384388,0,0,0,0
__import__.product_8384394,0,0,0,0
__import__.product_8384402,0,0,0,0
__import__.product_8384419,0,0,0,0
__import__.product_8384425,0,0,0,0
__import__.product_8384514,0,0,0,0
__import__.product_8384520,0,0,0,0
__import__.product_8384566,0,0,0,0
__import__.product_8384572,0,0,0,0
__import__.product_8384595,0,0,0,0
__import__.product_8384626,0,0,0,0
__import__.product_8384715,0,0,0,0
__import__.product_8384721,0,0,0,0
__import__.product_8384767,0,0,0,0
__import__.product_8385117,0,0,0,0
__import__.product_8385123,0,0,0,0
__import__.product_8385169,0,0,0,0
__import__.product_8385318,0,0,0,0
__import__.product_8385330,0,0,0,0
__import__.product_8385399,0,0,0,0
__import__.product_8385436,0,0,0,0
__import__.product_8385442,0,0,0,0
__import__.product_8385459,0,0,0,0
__import__.product_8385465,0,0,0,0
__import__.product_8385471,0,0,0,0
__import__.product_8385488,0,0,0,0
__import__.product_8385494,0,0,0,0
__import__.product_8385502,0,0,0,0
__import__.product_8385666,0,0,0,0
__import__.product_8385790,0,0,0,0
__import__.product_8385867,0,0,0,0
__import__.product_8385896,0,0,0,0
__import__.product_8385927,0,0,0,0
__import__.product_8385933,0,0,0,0
__import__.product_8385991,0,0,0,0
__import__.product_8386045,0,0,0,0
__import__.product_8386051,0,0,0,0
