id,standard_price
__import__.product_0245399,18.3
__import__.product_0245423,16.29
__import__.product_0245431,14.3
__import__.product_0245449,16.1
__import__.product_0245720,13.68
__import__.product_0246546,0.41
__import__.product_0246884,11.66
__import__.product_0247130,5.65
__import__.product_0249409,6.16
__import__.product_0249623,7.17
__import__.product_0249656,12.84
__import__.product_0249961,9.4
__import__.product_0250019,21.6
__import__.product_0250555,31.16
__import__.product_0250563,110.51
__import__.product_0250779,8.85
__import__.product_0251272,6.07
__import__.product_0251298,16.43
__import__.product_0251454,72.71
__import__.product_0252411,0.84
__import__.product_0253336,14.15
__import__.product_0253400,3.83
__import__.product_0253641,5.06
__import__.product_0254680,9.32
__import__.product_0254698,8.01
__import__.product_0254722,9.32
__import__.product_0254730,5.74
__import__.product_0256719,0
__import__.product_0256834,9.95
__import__.product_0257121,19.85
__import__.product_0257360,26.27
__import__.product_0259754,11.04
__import__.product_0260489,3.63
__import__.product_0260612,8.02
__import__.product_0260942,1.49
__import__.product_0260943,0.81
__import__.product_0261263,1.89
__import__.product_0261339,6.84
__import__.product_0262113,3.57
__import__.product_0262527,93.15
__import__.product_0263079,2.17
__import__.product_0263293,16.46
__import__.product_0263509,9.39
__import__.product_0263772,7.25
__import__.product_0264739,0
__import__.product_0265660,4.02
__import__.product_0266791,25.94
__import__.product_0268664,5.21
__import__.product_0268771,4.02
__import__.product_0269050,6.92
__import__.product_0269224,4.13
__import__.product_0269746,16.55
__import__.product_0273219,17
__import__.product_0273581,11.94
__import__.product_0273979,2.71
__import__.product_0274720,0
__import__.product_0275289,7.1
__import__.product_0275362,11.31
__import__.product_0275370,33.39
__import__.product_0275438,5.02
__import__.product_0275461,4.8
__import__.product_0275685,10.51
__import__.product_0276005,8.3
__import__.product_0276436,8.66
__import__.product_0277020,6.84
__import__.product_0277095,2.8
__import__.product_0278101,6.92
__import__.product_0278333,3.6
__import__.product_0278424,31.23
__import__.product_0280016,5
__import__.product_0280537,93.9
__import__.product_0281296,40
__import__.product_0282897,4.41
__import__.product_0283507,2.16
__import__.product_0283580,2.13
__import__.product_0284109,1.2
__import__.product_0284133,0.99
__import__.product_0284794,0
__import__.product_0285080,2.02
__import__.product_0286450,6.35
__import__.product_0286799,2.66
__import__.product_0287342,7.68
__import__.product_0287466,29.23
__import__.product_0289009,27.04
__import__.product_0289025,14.27
__import__.product_0289066,0
__import__.product_0290155,2.26
__import__.product_0290270,307.66
__import__.product_0290627,75.33
__import__.product_0290650,59.5
__import__.product_0290668,183.8
__import__.product_0291195,0
__import__.product_0291948,1.83
__import__.product_0292169,31.01
__import__.product_0294306,19.95
__import__.product_0296442,11.16
__import__.product_0296459,21.56
__import__.product_0296467,32.76
__import__.product_0297382,10.17
__import__.product_0297606,3.66
__import__.product_0298182,3.22
__import__.product_0298380,126.21
__import__.product_0298513,6.87
__import__.product_0298778,2.48
__import__.product_0299314,37.7
__import__.product_0299461,2.8
__import__.product_0300111,3.06
__import__.product_0301017,56.52
__import__.product_0301018,10.46
__import__.product_0301085,3.43
__import__.product_0304204,7.37
__import__.product_0306158,51.75
__import__.product_0307306,127.5
__import__.product_0311126,9.51
__import__.product_0311498,11.3
__import__.product_0311738,4.95
__import__.product_0311753,10.74
__import__.product_0311894,5.46
__import__.product_0311928,7.3
__import__.product_0315127,40.31
__import__.product_0315689,0
__import__.product_0317339,44.55
__import__.product_0317347,34.43
__import__.product_0318113,10.4
__import__.product_0318240,295.94
__import__.product_0320121,18.9
__import__.product_0320123,20.49
__import__.product_0320124,20.22
__import__.product_0320125,18.52
__import__.product_0320137,56.46
__import__.product_0320138,60.56
__import__.product_0320139,41.65
__import__.product_0320140,56.08
__import__.product_0320167,46.59
__import__.product_0320168,46.59
__import__.product_0320244,49.07
__import__.product_0320245,49.07
__import__.product_0320366,45.67
__import__.product_0320368,45.67
__import__.product_0321471,24.71
__import__.product_0321620,25.14
__import__.product_0322164,42.8
__import__.product_0323972,17.93
__import__.product_0324079,3.6
__import__.product_0324087,2.57
__import__.product_0324210,27.02
__import__.product_0324905,26.24
__import__.product_0324921,45.63
__import__.product_0324954,3.59
__import__.product_0326819,0
__import__.product_0329169,0
__import__.product_0332908,0
__import__.product_0338707,0
__import__.product_0339028,0
__import__.product_0342899,0
__import__.product_0343400,0
__import__.product_0344101,0
__import__.product_0345074,2.11
__import__.product_0345116,0
__import__.product_0350700,29.5
__import__.product_0350710,24.79
__import__.product_0355057,0
__import__.product_0358697,0
__import__.product_0365510,10.26
__import__.product_0368209,0
__import__.product_0369124,12.96
__import__.product_0370320,5.11
__import__.product_0370577,4.16
__import__.product_0370734,7.31
__import__.product_0370775,5.17
__import__.product_0371120,16.06
__import__.product_0376251,48.15
__import__.product_0376541,0
__import__.product_0376871,14.23
__import__.product_0379578,2.98
__import__.product_0379826,4.59
__import__.product_0379834,5.43
__import__.product_0380261,13.59
__import__.product_0380444,8.45
__import__.product_0382440,9.56
__import__.product_0382663,11.21
__import__.product_0382689,7.66
__import__.product_0382739,4.41
__import__.product_0382861,18.29
__import__.product_0382911,5.83
__import__.product_0383133,2.36
__import__.product_0383141,3.14
__import__.product_0383257,20.65
__import__.product_0383406,33.28
__import__.product_0383414,67.28
__import__.product_0383422,19.48
__import__.product_0383430,54.26
__import__.product_0383703,6.34
__import__.product_0383737,16.16
__import__.product_0383885,5.91
__import__.product_0384503,8.97
__import__.product_0384511,10.46
__import__.product_0384537,7.81
__import__.product_0384677,2.43
__import__.product_0385658,2.84
__import__.product_0385799,8.66
__import__.product_0386185,12.59
__import__.product_0386920,4.07
__import__.product_0386938,24.53
__import__.product_0387134,7.79
__import__.product_0389494,29.85
__import__.product_0389528,6.85
__import__.product_0389676,2.8
__import__.product_0390435,2.95
__import__.product_0391136,3.76
__import__.product_0391151,4.33
__import__.product_0391177,0.09
__import__.product_0391292,0
__import__.product_0391383,5.26
__import__.product_0391441,6.66
__import__.product_0391946,0.88
__import__.product_0392043,15.34
__import__.product_0392670,5.62
__import__.product_0392704,0.97
__import__.product_0392761,0.44
__import__.product_0392779,1.25
__import__.product_0392787,2.09
__import__.product_0392902,20.82
__import__.product_0393223,4.78
__import__.product_0393231,7.91
__import__.product_0393249,5.99
__import__.product_0393421,18.54
__import__.product_0393751,23.36
__import__.product_0393777,17.48
__import__.product_0393819,3.26
__import__.product_0394569,2.48
__import__.product_0397471,4.82
__import__.product_0397539,8.67
__import__.product_0398131,11.66
__import__.product_0398149,5.87
__import__.product_0398610,8.46
__import__.product_0399139,11.33
__import__.product_0399204,1.83
__import__.product_0399493,2.46
__import__.product_0399782,12.39
__import__.product_0399907,21.43
__import__.product_0399915,43.69
__import__.product_0399923,21.87
__import__.product_0404383,384.16
__import__.product_0422027,11.45
__import__.product_0427773,14.94
__import__.product_0428060,26.03
__import__.product_0428315,8.26
__import__.product_0428474,3.67
__import__.product_0430397,19.8
__import__.product_0430398,46
__import__.product_0430892,8.85
__import__.product_0431007,5.63
__import__.product_0431486,4.06
__import__.product_0431494,8.33
__import__.product_0432260,2.45
__import__.product_0432542,2.45
__import__.product_0433029,2.97
__import__.product_0433276,16.12
__import__.product_0433656,18.99
__import__.product_0433672,27.44
__import__.product_0433763,9.69
__import__.product_0434274,3.53
__import__.product_0435552,3.32
__import__.product_0436717,14.58
__import__.product_0436824,4.37
__import__.product_0438037,18.96
__import__.product_0439190,3.8
__import__.product_0439224,7.92
__import__.product_0444166,5.28
__import__.product_0444190,6.5
__import__.product_0444240,11.3
__import__.product_0445098,11.64
__import__.product_0445478,18.96
__import__.product_0446476,5.13
__import__.product_0446997,0
__import__.product_0447706,8.47
__import__.product_0449942,31.99
__import__.product_0449967,1.88
__import__.product_0450007,4.15
__import__.product_0450270,0
__import__.product_0450544,11.68
__import__.product_0450767,27.05
__import__.product_0451328,5.67
__import__.product_0452789,2.07
__import__.product_0452805,2.07
__import__.product_0453480,7.7
__import__.product_0455170,7.22
__import__.product_0456731,1.09
__import__.product_0456749,2.27
__import__.product_0457002,2.5
__import__.product_0457739,5.09
__import__.product_0457820,13.55
__import__.product_0457846,4.24
__import__.product_0457878,4.62
__import__.product_0457879,0
__import__.product_0457911,4.07
__import__.product_0458091,4.18
__import__.product_0458133,114.95
__import__.product_0458174,0
__import__.product_0458182,5.09
__import__.product_0458265,11.29
__import__.product_0458273,10.48
__import__.product_0458281,10.8
__import__.product_0458299,11.35
__import__.product_0458307,4.75
__import__.product_0458323,8.18
__import__.product_0458331,4.53
__import__.product_0458356,13.24
__import__.product_0458372,0
__import__.product_0458430,14.68
__import__.product_0458448,8.2
__import__.product_0458455,5.09
__import__.product_0458471,0
__import__.product_0458505,14.68
__import__.product_0459008,3.05
__import__.product_0459271,4.24
__import__.product_0459537,0
__import__.product_0460050,10.98
__import__.product_0460394,9.25
__import__.product_0461103,0
__import__.product_0461202,4.53
__import__.product_0461582,5.09
__import__.product_0461624,14.11
__import__.product_0463984,13.12
__import__.product_0465674,3.76
__import__.product_0465831,4.53
__import__.product_0466086,8.33
__import__.product_0466110,0
__import__.product_0466243,11.03
__import__.product_0466334,5.06
__import__.product_0466391,4.53
__import__.product_0466524,0
__import__.product_0466904,5.06
__import__.product_0466920,14.11
__import__.product_0467050,0
__import__.product_0467076,0
__import__.product_0467233,3.52
__import__.product_0467365,5.35
__import__.product_0467571,4.53
__import__.product_0467753,5.06
__import__.product_0467761,0
__import__.product_0468264,53.83
__import__.product_0468298,4.5
__import__.product_0468371,5.09
__import__.product_0468728,2.87
__import__.product_0468736,1.82
__import__.product_0468801,0
__import__.product_0470021,14.51
__import__.product_0470039,18.84
__import__.product_0471201,10.07
__import__.product_0472779,17.17
__import__.product_0474916,2.95
__import__.product_0476275,0
__import__.product_0476341,5.34
__import__.product_0476796,62.39
__import__.product_0478362,6.71
__import__.product_0480434,7.88
__import__.product_0480491,14.03
__import__.product_0480517,3.01
__import__.product_0481358,4.72
__import__.product_0481366,7.37
__import__.product_0481598,4.28
__import__.product_0481606,32.96
__import__.product_0481614,2.1
__import__.product_0481622,10.56
__import__.product_0481697,23.12
__import__.product_0481739,85.5
__import__.product_0481762,19.02
__import__.product_0481770,19.08
__import__.product_0482240,5.57
__import__.product_0482299,8.45
__import__.product_0483040,11.24
__import__.product_0484741,4.21
__import__.product_0485565,36.44
__import__.product_0487710,0
__import__.product_0487751,14.29
__import__.product_0488060,14.7
__import__.product_0490573,7.57
__import__.product_0490581,5.96
__import__.product_0490821,4.27
__import__.product_0491290,4.85
__import__.product_0491357,4.09
__import__.product_0492066,5.1
__import__.product_0492835,13.88
__import__.product_0493288,19.31
__import__.product_0494096,2.26
__import__.product_0495036,3.31
__import__.product_0495937,0
__import__.product_0496281,7.09
__import__.product_0496885,9.93
__import__.product_0496886,29.12
__import__.product_0497354,0
__import__.product_0497370,33.14
__import__.product_0497388,20.39
__import__.product_0497487,39.12
__import__.product_0497669,8.16
__import__.product_0497719,0.66
__import__.product_0498444,6.87
__import__.product_0498683,14.8
__import__.product_0499269,29.62
__import__.product_0499270,3.32
