id,name,categ_id/id
__import__.product_2357812,"SPECIFIC CXD XL ADULT LARGE BREED 7,5KG",specific_data.product_categ__ali_physio
__import__.product_2358042,"SPECIFIC CGD XL SENIOR LARGE BREED 7,5KG",specific_data.product_categ__ali_physio
__import__.product_2373561,"SPECIFIC CXD M ADULT MEDIUM BREED 2,5KG",specific_data.product_categ__ali_physio
__import__.product_2374445,SPECIFIC CGD XL SENIOR LARGE BREED 14KG,specific_data.product_categ__ali_physio
__import__.product_2377728,"SPECIFIC CPD XL PUPPY LARGE BREED 7,5KG",specific_data.product_categ__ali_physio
__import__.product_2388908,"SPECIFIC CPD M PUPPY MEDIUM BREED 2,5KG",specific_data.product_categ__ali_physio
__import__.product_2388916,"SPECIFIC CPD XL PUPPY LARGE BREED 2,5KG",specific_data.product_categ__ali_physio
__import__.product_2388924,"SPECIFIC CXD XL ADULT LARGE BREED 2,5KG",specific_data.product_categ__ali_physio
__import__.product_2399228,"GANTHANEON STERILE 6,5 NON POUDRE",__temp__.product_categ_undefined
__import__.product_2400126,SMI CATG CH USP0 EP4 HR26 BTE 12P,specific_data.product_categ__mat_sutures
__import__.product_2401524,SMI CATG CR USP0 EP4 DS24 bte 12P,specific_data.product_categ__mat_sutures
__import__.product_2443000,PRILACTONE 10MG 30CP/,specific_data.product_categ__divers_veto
__import__.product_2480801,EQUIVET SONDE DENTAIRE 40cm,specific_data.product_categ__mat_dentisterie
__import__.product_2488609,"SPECIFIC FOD HY ALLERGY 2,5KG",specific_data.product_categ__ali_dietetique
__import__.product_2496002,BLOUSE COL MAO ZIP FEMME GRIS FONCE S,__temp__.product_categ_undefined
__import__.product_2499248,BLOUSE CINTREE LONGUE ZIPPEE TURQ L,__temp__.product_categ_undefined
__import__.product_2499249,BLOUSE CINTREE LONGUE ZIPPEE ANIS L,__temp__.product_categ_undefined
__import__.product_2501530,SMI CATG.CR USP1 EP5 DS30 bte 12P,specific_data.product_categ__mat_sutures
__import__.product_2510137,VERIN HANNING POUR TABLE 4 MOUVEM,specific_data.product_categ__mat_equipement
__import__.product_2524777,BLOUSE CHEROKEE POCHES COEUR JAUNE L,__temp__.product_categ_undefined
__import__.product_2562248,CHAMP FOLIODRAPE ADHESIF 150x240c,__temp__.product_categ_undefined
__import__.product_2562356,CHAMP FOLIODRAPE ADHESIF 200x260c,__temp__.product_categ_undefined
__import__.product_2568806,PROFENDER CHIEN MOYEN 102CP (1CP/10KG),__temp__.product_categ_undefined
__import__.product_2602883,KETO DIASTIX 50T,specific_data.product_categ__mat_conso
__import__.product_2687853,SPECIFIC CPD XL PUPPY LARGE BREED 14KG,specific_data.product_categ__ali_physio
__import__.product_2687887,SPECIFIC CXD M ADULT MEDIUM BREED 14KG,specific_data.product_categ__ali_physio
__import__.product_2687895,SPECIFIC CXD XL ADULT LARGE BREED 14KG,specific_data.product_categ__ali_physio
__import__.product_2687929,SPECIFIC CT H HEALTHY TREATS 300gr,specific_data.product_categ__ali_physio
__import__.product_2687937,SPECIFIC CT HM HEALTHY TREATS MINI 275GR,specific_data.product_categ__ali_physio
__import__.product_2727232,KETO TEST CETOSE LAIT x20,specific_data.product_categ__mat_conso
__import__.product_2736809,"SPECIFIC CDD HY FOOD ALLERGY 2,5KG",specific_data.product_categ__ali_dietetique
__import__.product_274091,BOL EDUCATIVE DOGMAZE NOIR,__temp__.product_categ_undefined
__import__.product_274500,BUSTER CAT BALL,__temp__.product_categ_undefined
__import__.product_2749562,ERGY-EPUR 250ML,specific_data.product_categ__humain
__import__.product_2767754,PRAZITEL PLUS  24CP,__temp__.product_categ_undefined
__import__.product_2807975,CIRCUIT HYTREL 22MM PAR TUYAU 150,__temp__.product_categ_undefined
__import__.product_2854834,CENTAURA SPRAY 250ml/,specific_data.product_categ__phytosanitaires
__import__.product_2877702,"SPECIFIC CPD S PUPPY SMALL BREED 7,5KG",specific_data.product_categ__ali_physio
__import__.product_2877710,SPECIFIC CPD M PUPPY MEDIUM BREED 14KG,specific_data.product_categ__ali_physio
__import__.product_2877751,"SPECIFIC CGD S SENIOR SMALL BREED 7,5KG",specific_data.product_categ__ali_physio
__import__.product_2877769,"SPECIFIC CGD M SENIOR MEDIUM BREED 2,5KG",specific_data.product_categ__ali_physio
__import__.product_2877777,SPECIFIC CGD M SENIOR MEDIUM BREED 14KG,specific_data.product_categ__ali_physio
__import__.product_2877793,SPECIFIC C BIO W 5x300GR BOEUF,specific_data.product_categ__ali_physio
__import__.product_2877819,SPECIFIC CT HY HYPOALLERGEN TREATS 300GR,specific_data.product_categ__ali_physio
__import__.product_2877827,SPECIFIC CDD HY FOOD ALLERGY 8KG,specific_data.product_categ__ali_dietetique
__import__.product_2877835,SPECIFIC CDD HY FOOD ALLERGY 15KG,specific_data.product_categ__ali_dietetique
__import__.product_2877934,SPECIFIC F BIO W 7x100GR BOEUF,specific_data.product_categ__ali_physio
__import__.product_2877942,SPECIFIC F BIO W 7x100GR POULET,specific_data.product_categ__ali_physio
__import__.product_2877975,SPECIFIC FCD L CRYSTAL PREV LIGHT 900GR,specific_data.product_categ__ali_dietetique
__import__.product_2877983,SPECIFIC FCD L CRYSTAL LIGHT 2KG,specific_data.product_categ__ali_dietetique
__import__.product_2877991,"SPECIFIC FCD L CRYSTAL PREV LIGHT 7,5KG",specific_data.product_categ__ali_dietetique
__import__.product_2878007,"SPECIFIC FDD HY FOOD ALLERGY 2,5KG",specific_data.product_categ__ali_dietetique
__import__.product_2878718,"SPECIFIC FCD CRYSTAL PREVENTION 8,5KG",specific_data.product_categ__ali_dietetique
__import__.product_2882157,DERMAZYME MELIVET AURIS 15ML,specific_data.product_categ__divers_para
__import__.product_2895738,"CERTIFECT SPOT-ON  2/10KG 5x1,07m",specific_data.product_categ__antiparasite
__import__.product_2895746,"CERTIFECT SPOT-ON 40/60KG 5x6,42ml",specific_data.product_categ__antiparasite
__import__.product_2923589,SPECIFIC CXW ADULT ALL BREEDS 6x300GR,specific_data.product_categ__ali_physio
__import__.product_2923613,SPECIFIC CKW HEART KIDNEY 6x300GR,specific_data.product_categ__ali_dietetique
__import__.product_2975613,XEDEN 200MG 120CP CHIEN+,specific_data.product_categ__antimicrobiens
__import__.product_2975803,TROVET RHF LAPIN 10KG,specific_data.product_categ__ali_dietetique
__import__.product_3004090,SPECIFIC CKD HEART KIDNEY SUPPORT 12KG,specific_data.product_categ__ali_dietetique
__import__.product_3013019,IM3 UNITE DENTAIRE GS DELUXE LED,specific_data.product_categ__mat_equipement
__import__.product_3015402,"BROCHE 15CM DIA 4,0 1TROC+FILET",specific_data.product_categ__mat_ortho
__import__.product_3015601,"BROCHE 15cm DIA 6,0 1TROC    x3PC",specific_data.product_categ__mat_ortho
__import__.product_3025601,"BROCHE 25cm DIA 6,0 1TROC   x3PC",specific_data.product_categ__mat_ortho
__import__.product_3025605,"BROCHE 25cm DIA6,0 1TROC+1TROC/FI",specific_data.product_categ__mat_ortho
__import__.product_3030503,"BROCHE 30cm DIA 5,0 2TROC",specific_data.product_categ__mat_ortho
__import__.product_3030604,"BROCHE 30cm DIA 6,0 TROC/FIL+LANC",specific_data.product_categ__mat_ortho
__import__.product_3030703,"BROCHE 2PTES 30cmx7,0mm X1",specific_data.product_categ__mat_ortho
__import__.product_3030803,"BROCHE 30cm DIA 8,0 2TROC",specific_data.product_categ__mat_ortho
__import__.product_3030806,"BROCHE 30cm DIA 8,0 TROC+LANCET x",specific_data.product_categ__mat_ortho
__import__.product_3032174,ENTEROFERM 35G 12x100GR,specific_data.product_categ__ali_comp
__import__.product_3038817,OMEVIO 270ML/,specific_data.product_categ__ali_comp
__import__.product_3041951,LOXICOM HORSE PASTE 1 TUBE+/,specific_data.product_categ__divers_veto
__import__.product_3048048,LOXICOM HORSE PASTE 1x7 TUBES BOX/,specific_data.product_categ__divers_veto
__import__.product_3050481,ALPHATRAK START-KIT,specific_data.product_categ__mat_conso
__import__.product_3195892,EVDS INSCRIPTION CONGRES,specific_data.product_categ__mat_dentisterie
__import__.product_3195893,EVDS INSCRIPTION GALA,specific_data.product_categ__mat_dentisterie
__import__.product_3233772,MILBACTOR DOGS 4CP,__temp__.product_categ_undefined
__import__.product_3241006,DEXBORON 700GR,specific_data.product_categ__vitamines
__import__.product_3241007,CALMOVET 250ML,specific_data.product_categ__vitamines
__import__.product_3241008,ANIMUN 500ml,specific_data.product_categ__vitamines
__import__.product_3241016,ADARSAN 240GR CHIEN/CHAT,specific_data.product_categ__vitamines
__import__.product_3241018,IROSTOL 240GR CHIEN/CHAT,specific_data.product_categ__vitamines
__import__.product_3241020,CLEARBOL 160GR CHIEN/CHAT,specific_data.product_categ__vitamines
__import__.product_3241022,PETROCEL 240GR CHIEN/CHAT,specific_data.product_categ__vitamines
__import__.product_3241024,CANICOX 500ML,specific_data.product_categ__vitamines
__import__.product_3265000,TONDEUSE ANDIS VET TRIMMER MINI+2T,specific_data.product_categ__mat_equipement
__import__.product_3271871,SPECIFIC CPD S PUPPY SMALL BREED 1KG,specific_data.product_categ__ali_physio
__import__.product_3274503,CONTACERA 15MG/ML SUSP ORALE 250M,specific_data.product_categ__divers_veto
__import__.product_3277167,PET REMEDY ATOMISEUR + RECHARGE 250ml/,specific_data.product_categ__homeo
__import__.product_3277183,PET REMEDY RECHARGE 250ml/,specific_data.product_categ__homeo
__import__.product_3309580,"NOROMECTIN PRAZIQUANTEL DUO 12x7,49GR/",__temp__.product_categ_undefined
__import__.product_3401540,SMI SURG MONOFIL USP1 40C3/8 (x12,specific_data.product_categ__mat_sutures
__import__.product_3562881,VIRBAC HPM DOG JOINT&MOBILITY J1  3KG,specific_data.product_categ__ali_dietetique
__import__.product_3562899,VIRBAC HPM DOG JOINT&MOBILITY J1 12KG,specific_data.product_categ__ali_dietetique
__import__.product_3563137,VIRBAC HPM CAT WEIGHT W2  7KG,specific_data.product_categ__ali_dietetique
__import__.product_3621898,"KCL 7,45% 50ML  x 20 VERRE",specific_data.product_categ__vasculo
__import__.product_3704756,LAMPE FRONTALE(+ BANDEAU/CHARGEUR,__temp__.product_categ_undefined
__import__.product_3723720,ARMOIRE FRIGO 372L H183xL60xP61cm,specific_data.product_categ__mat_equipement
__import__.product_3769070,ECARTEUR A GRASSET 7CM (OUV 0/40M,__temp__.product_categ_undefined
__import__.product_3908259,BAC INSTRUMENTS AVEC COUV 2L HELI,__temp__.product_categ_undefined
__import__.product_4000038,CAGE INDUCTION COMPLETE 41x20x28c,__temp__.product_categ_undefined
__import__.product_4000750,VET CAT WEANING KITTEN 500GR,specific_data.product_categ__ali_physio
__import__.product_4005004,VEC CHAT WEANING KITTEN 10x400GR,specific_data.product_categ__ali_physio
__import__.product_4005021,VEC CHAT GROWTH 10x400GR,specific_data.product_categ__ali_physio
__import__.product_4006001,VEC CHAT YOUNG MALE S/O 10x400GR,specific_data.product_categ__ali_physio
__import__.product_4007001,VEC CHAT YOUNG FEMALE S/O 10x400G,specific_data.product_categ__ali_physio
__import__.product_4007010,VEC CHAT YOUNG FEMALE S/O 10KG,specific_data.product_categ__ali_physio
__import__.product_4026420,TROUSSE PERF INTRAFIX AIR G LUER 1M50,specific_data.product_categ__mat_conso
__import__.product_4026438,TROUSSE INTRAFIX AIR G LUER-LOCK,__temp__.product_categ_undefined
__import__.product_4100008,CONTRE ANGLE CORPS DE BASE BAGUE BLEUE,specific_data.product_categ__mat_dentisterie
__import__.product_4140040,OBESITY CHAT DP42 400GR,specific_data.product_categ__ali_dietetique
__import__.product_4201100,DR MACH LAMPE LED120F STATIF COURT,specific_data.product_categ__mat_equipement
__import__.product_4251326,CATHETER INTROCAN CERTO G20x11/4(,specific_data.product_categ__mat_conso
__import__.product_4290001,"MOBILITY SUPPORT CHIEN MS25 1,5KG",specific_data.product_categ__ali_dietetique
__import__.product_4337541,COLLIER DRESSAGE MASTER PLUS PRO,specific_data.product_categ__mat_petshop
__import__.product_4400180,MINI ADULT 400GR+400GR KIT PROMO,specific_data.product_categ__ali_physio
__import__.product_4400616,VET NUTRITION CANIN MAXI JUNIOR 1,specific_data.product_categ__ali_physio
__import__.product_4444444,OCCASION ECHOGRAPHE ECOCEE + 2 SO,specific_data.product_categ__mat_occasion
__import__.product_4500201,VCN DOG DIGEST SKIN JUNIOR  1KG,specific_data.product_categ__ali_physio
__import__.product_4500204,VCN DOG DIGEST SKIN JUNIOR  4KG,specific_data.product_categ__ali_physio
__import__.product_4500205,VCN DOG DIGEST SKIN JUNIOR 10KG,specific_data.product_categ__ali_physio
__import__.product_4500224,VCN DOG SKIN DIGEST ADULT  4KG,specific_data.product_categ__ali_physio
__import__.product_4500225,VCN DOG SKIN DIGEST ADULT 10KG,specific_data.product_categ__ali_physio
__import__.product_4500241,VCN DOG DIGEST OSTEO JUNIOR  1KG,specific_data.product_categ__ali_physio
__import__.product_4500244,VCN DOG DIGEST OSTEO JUNIOR  4KG,specific_data.product_categ__ali_physio
__import__.product_4500245,VCN DOG DIGEST OSTEO JUNIOR 14KG,specific_data.product_categ__ali_physio
__import__.product_4500264,VCN DOG OSTEO DIGEST ADULT  4KG,specific_data.product_categ__ali_physio
__import__.product_4500265,VCN DOG OSTEO DIGEST ADULT 14KG,specific_data.product_categ__ali_physio
__import__.product_4500281,VCN DOG WEIGHT DENTAL NT ADULT  800GR,specific_data.product_categ__ali_physio
__import__.product_4500282,"VCN DOG WEIGHT DENTAL NT ADULT 1,5KG",specific_data.product_categ__ali_physio
__import__.product_4500284,"VCN DOG WEIGHT DENTAL NT ADULT 3,5KG",specific_data.product_categ__ali_physio
__import__.product_4500285,VCN DOG WEIGHT DENTAL NT ADULT 8KG,specific_data.product_categ__ali_physio
__import__.product_4500304,VCN DOG DIGEST WEIGHT NT JUNIOR 4KG,specific_data.product_categ__ali_physio
__import__.product_4500305,VCN DOG DIGEST WEIGHT NT JUNIOR 10KG,specific_data.product_categ__ali_physio
__import__.product_4500324,"VCN DOG WEIGHT SKIN NT ADULT  3,5KG",specific_data.product_categ__ali_physio
__import__.product_4500325,VCN DOG WEIGHT SKIN NT ADULT 10KG,specific_data.product_categ__ali_physio
__import__.product_4500344,VCN DOG DIGEST WEIGHT NT JUNIOR LD  4KG,specific_data.product_categ__ali_physio
__import__.product_4500345,VCN DOG DIGEST WEIGHT NT JUNIOR LD 12KG,specific_data.product_categ__ali_physio
__import__.product_4500364,"VCN DOG WEIGHT OSTEO NT ADULT  3,5KG",specific_data.product_categ__ali_physio
__import__.product_4500365,VCN DOG WEIGHT OSTEO NT ADULT 12KG,specific_data.product_categ__ali_physio
__import__.product_4500381,VCN DOG DENTAL DIGEST ADULT 2KG,specific_data.product_categ__ali_physio
__import__.product_4500382,VCN DOG DENTAL DIGEST ADULT 4KG,specific_data.product_categ__ali_physio
__import__.product_4500383,VCN DOG DENTAL DIGEST ADULT 8KG,specific_data.product_categ__ali_physio
__import__.product_4500402,"VCN DOG VITALITY DENTAL MATURE 1,5KG",specific_data.product_categ__ali_physio
__import__.product_4500404,"VCN DOG VITALITY DENTAL MATURE 3,5KG",specific_data.product_categ__ali_physio
__import__.product_4500405,VCN DOG VITALITY DENTAL MATURE 8KG,specific_data.product_categ__ali_physio
__import__.product_4500424,"VCN DOG VITALITY SKIN MATURE 3,5KG",specific_data.product_categ__ali_physio
__import__.product_4500425,VCN DOG VITALITY SKIN MATURE 10KG,specific_data.product_categ__ali_physio
__import__.product_4500445,VCN DOG VITALITY JOINT MATURE LD 14KG,specific_data.product_categ__ali_physio
__import__.product_4500461,VCN DOG DIGEST DENTAL JUNIOR  800gr,specific_data.product_categ__ali_physio
__import__.product_4500462,VCN DOG DIGEST DENTAL JUNIOR 2KG,specific_data.product_categ__ali_physio
__import__.product_4500464,VCN DOG DIGEST DENTAL JUNIOR 4KG,specific_data.product_categ__ali_physio
__import__.product_4518627,PRO PLAN DOG ADULT LARGE ATHLETIC,specific_data.product_categ__ali_physio
__import__.product_4629901,DOUXO CALM SHAMPOOING 200ml,specific_data.product_categ__divers_para
__import__.product_4665643,AIGUILLE STERICAN 21Gx4 1/4 120mm x100,specific_data.product_categ__mat_conso
__import__.product_4790097,COLLIER ANTI-ABOIEMENT EFFITEK,__temp__.product_categ_undefined
__import__.product_4902601,URINARY CHAT 12X100GR BOEUF ANCIE,specific_data.product_categ__ali_dietetique
__import__.product_4970042,URINARY CHIEN 420GR,specific_data.product_categ__ali_dietetique
__import__.product_4990950,ICU RECOVERY CHIEN CHAT LIQUIDE 3x200ml,specific_data.product_categ__ali_dietetique
__import__.product_5000011,FLACON ROND SOUPLE 60ml +CP /25,__temp__.product_categ_undefined
__import__.product_5000032,SANODOR RECHARGE MATIC 100ML (AGRUMES),specific_data.product_categ__mat_conso
__import__.product_5000034,SANODOR RECHARGE MATIC 100ML(LAVA,specific_data.product_categ__mat_conso
__import__.product_5000123,OCCASION TOUR D' ENDOSCOPIE + ECR,specific_data.product_categ__mat_occasion
__import__.product_5000124,OCCASSION VIDEOENDOSCOPE FUJINON,specific_data.product_categ__mat_occasion
__import__.product_5000218,MONOCRYL+ USP0000 22R1/2 MCP218H,specific_data.product_categ__mat_sutures
__import__.product_5000295,AIGUILLE TERUMO 22Gx1 25mm(100) n,specific_data.product_categ__mat_conso
__import__.product_5000317,PDS+ USP2/0 EP3 26R1/2 PDP317H,specific_data.product_categ__mat_sutures
__import__.product_5000412,OULE CORDON DETARTREUR LUMIERE F0,specific_data.product_categ__mat_conso
__import__.product_5000423,MONOCRYL USP000 EP2 UND 19C3/8 C4,specific_data.product_categ__mat_sutures
